Date,Open,High,Low,Close,Volume
2025-06-12,63.61000061035156,71.0,62.880001068115234,64.4800033569336,38026500
2025-06-13,61.95000076293945,65.5999984741211,60.599998474121094,63.65999984741211,31769000
2025-06-16,67.0,73.55000305175781,64.8010025024414,65.44999694824219,29283400
2025-06-17,68.26000213623047,69.4000015258789,61.790000915527344,62.77000045776367,24789600
2025-06-18,63.26499938964844,63.959999084472656,59.619998931884766,62.02000045776367,14650000
2025-06-20,63.0,63.95000076293945,57.529998779296875,57.95000076293945,15026100
2025-06-23,57.38999938964844,58.70000076293945,52.119998931884766,55.11000061035156,19045000
2025-06-24,57.83000183105469,61.45000076293945,57.20500183105469,60.709999084472656,18003700
2025-06-25,63.099998474121094,64.77999877929688,55.3489990234375,55.56999969482422,17089000
2025-06-26,57.25,57.75,55.40999984741211,55.849998474121094,9984600
2025-06-27,59.54999923706055,62.099998474121094,54.04999923706055,55.2599983215332,45939900
2025-06-30,56.349998474121094,57.303001403808594,53.79999923706055,55.9900016784668,13456700
2025-07-01,54.900001525878906,55.25,51.529998779296875,51.7400016784668,13224900
2025-07-02,51.58000183105469,52.189998626708984,50.08000183105469,51.33000183105469,10018000
2025-07-03,52.75,54.29999923706055,51.2400016784668,53.720001220703125,8869200
2025-07-07,53.8650016784668,56.33000183105469,51.880001068115234,55.939998626708984,11928600
2025-07-08,57.314998626708984,57.59000015258789,53.25,53.52000045776367,15042300
2025-07-09,53.9900016784668,55.400001525878906,51.52000045776367,53.93000030517578,10649900
2025-07-10,53.650001525878906,56.41999816894531,52.880001068115234,55.45000076293945,11426300
2025-07-11,54.33000183105469,57.650001525878906,53.90999984741211,56.08000183105469,15123400
2025-07-14,55.599998474121094,62.65999984741211,54.516998291015625,62.40999984741211,25911800
2025-07-15,62.880001068115234,63.06999969482422,59.2400016784668,60.95000076293945,21973700
2025-07-16,60.625,64.75,60.119998931884766,64.37000274658203,21439700
2025-07-17,65.80999755859375,67.93000030517578,64.58999633789062,67.16999816894531,20810400
2025-07-18,67.18000030517578,69.13999938964844,65.0199966430664,68.9800033569336,15255000
2025-07-21,69.56999969482422,70.9800033569336,62.43000030517578,62.5099983215332,19275300
2025-07-22,63.0,63.97999954223633,58.880001068115234,61.31999969482422,15071000
2025-07-23,63.54999923706055,70.05999755859375,63.529998779296875,66.97000122070312,33806900
2025-07-24,66.61000061035156,77.16999816894531,65.80999755859375,74.58999633789062,40388000
2025-07-25,71.70999908447266,75.9000015258789,71.22000122070312,75.5,18541300
2025-07-28,77.5,77.54499816894531,72.27999877929688,75.5,17264400
2025-07-29,75.0999984741211,78.12799835205078,70.61000061035156,71.01000213623047,15896400
2025-07-30,71.47000122070312,78.33999633789062,71.43000030517578,75.62999725341797,22211100
2025-07-31,76.86000061035156,80.41999816894531,75.5,76.58999633789062,23970900
2025-08-01,72.88999938964844,74.5,67.80000305175781,71.48999786376953,19769700
2025-08-04,73.45999908447266,78.3499984741211,71.5999984741211,76.41000366210938,16256900
2025-08-05,77.0,85.19999694824219,76.69999694824219,84.08999633789062,23516800
2025-08-06,83.2249984741211,85.3499984741211,81.19999694824219,83.0999984741211,13409100
2025-08-07,83.68499755859375,83.94999694824219,76.5999984741211,79.31999969482422,14533200
2025-08-08,79.7300033569336,80.80000305175781,74.29000091552734,75.31999969482422,13742600
2025-08-11,74.29000091552734,75.26000213623047,71.30999755859375,71.86000061035156,16515500
2025-08-12,70.0999984741211,79.01000213623047,69.6520004272461,78.47000122070312,26165600
2025-08-13,81.05000305175781,83.5999984741211,75.60199737548828,77.41999816894531,18898300
2025-08-14,77.19000244140625,78.54000091552734,71.8499984741211,73.66000366210938,12116100
2025-08-15,74.26000213623047,74.53299713134766,68.77200317382812,71.05999755859375,10587400
2025-08-18,70.5,71.4000015258789,68.0199966430664,68.98999786376953,7574300
2025-08-19,69.41000366210938,70.04000091552734,65.02400207519531,65.41000366210938,11117600
2025-08-20,64.3499984741211,67.19000244140625,61.0099983215332,66.56999969482422,13132100
2025-08-21,67.6500015258789,69.44000244140625,66.11000061035156,67.19000244140625,12454900
2025-08-22,67.23500061035156,72.43000030517578,64.73100280761719,70.37999725341797,14143700
2025-08-25,71.34500122070312,71.9469985961914,67.84600067138672,71.19000244140625,8683600
2025-08-26,73.8499984741211,78.69999694824219,72.70999908447266,74.30999755859375,24362600
2025-08-27,74.54499816894531,76.05999755859375,72.86000061035156,73.19999694824219,12243800
2025-08-28,74.33999633789062,79.79000091552734,74.08000183105469,77.88999938964844,17316200
2025-08-29,77.66999816894531,78.5,72.77999877929688,73.63999938964844,13628900
2025-09-02,70.15499877929688,73.58999633789062,68.7699966430664,73.58999633789062,11651600
2025-09-03,74.63999938964844,76.5999984741211,71.6520004272461,72.2300033569336,10238400
2025-09-04,72.0,73.3280029296875,68.91999816894531,69.61000061035156,9266100
2025-09-05,71.22000122070312,71.87999725341797,66.19999694824219,69.79000091552734,12104500
2025-09-08,70.5,71.92900085449219,69.61000061035156,70.72000122070312,7781800
2025-09-09,70.44000244140625,74.4800033569336,69.55000305175781,73.97000122070312,12162800
2025-09-10,75.44000244140625,76.69999694824219,73.30000305175781,73.75,10834300
2025-09-11,74.18000030517578,80.87999725341797,73.12999725341797,79.97000122070312,19906200
2025-09-12,78.9000015258789,83.0,78.66999816894531,82.70999908447266,12597000
2025-09-15,84.25,95.91000366210938,83.30000305175781,95.68000030517578,28016900
2025-09-16,94.80500030517578,95.9000015258789,90.38999938964844,95.83000183105469,20223100
2025-09-17,95.27999877929688,96.77200317382812,90.11000061035156,95.29000091552734,13875900
2025-09-18,98.53500366210938,110.8239974975586,96.2300033569336,104.97000122070312,27987200
2025-09-19,108.69999694824219,136.52999877929688,107.15899658203125,135.22999572753906,63584000
2025-09-22,130.84500122070312,142.85000610351562,123.72000122070312,140.3000030517578,37181200
2025-09-23,137.31500244140625,143.75,132.35000610351562,142.64999389648438,30248600
2025-09-24,142.94000244140625,144.49000549316406,130.3800048828125,131.1699981689453,25248500
2025-09-25,110.95999908447266,122.4800033569336,110.13999938964844,119.12999725341797,45707600
2025-09-26,117.62999725341797,119.95999908447266,108.54000091552734,110.52999877929688,24837100
2025-09-29,118.25,121.52999877929688,114.11000061035156,116.51000213623047,25099900
2025-09-30,115.45999908447266,116.87000274658203,109.625,111.62999725341797,25175400
2025-10-01,112.5999984741211,116.67500305175781,109.19999694824219,115.93000030517578,18369900
2025-10-02,118.8499984741211,129.63999938964844,116.16000366210938,128.8000030517578,28326000
2025-10-03,127.91000366210938,130.94000244140625,122.7699966430664,127.36000061035156,17441400
2025-10-06,131.39500427246094,147.17999267578125,131.1999969482422,138.55999755859375,25636400
2025-10-07,142.1999969482422,142.1999969482422,130.39999389648438,134.1199951171875,18415900
2025-10-08,135.85000610351562,138.35000610351562,130.5800018310547,134.77000427246094,15870900
2025-10-09,139.85000610351562,141.55499267578125,131.19000244140625,138.1300048828125,17273200
2025-10-10,137.69000244140625,161.41000366210938,136.8000030517578,147.16000366210938,39386600
2025-10-13,158.0,175.89999389648438,156.5399932861328,171.00999450683594,28693800
2025-10-14,168.0500030517578,183.1999969482422,160.17999267578125,174.13999938964844,26214800
2025-10-15,185.9600067138672,193.83999633789062,164.0,171.55999755859375,33932400
2025-10-16,174.85000610351562,176.35000610351562,157.1999969482422,162.13999938964844,23266900
2025-10-17,157.8000030517578,171.64999389648438,155.67999267578125,163.38999938964844,20652800
2025-10-20,167.19000244140625,170.0,154.1199951171875,159.0500030517578,16751800
2025-10-21,153.14999389648438,154.4499969482422,136.6999969482422,139.44000244140625,22688900
2025-10-22,132.80999755859375,136.1820068359375,114.0,120.12000274658203,34401200
2025-10-23,119.98999786376953,129.17999267578125,116.4000015258789,124.69999694824219,18207700
2025-10-24,133.52999877929688,138.66000366210938,130.97999572753906,136.0500030517578,18105000
2025-10-27,144.8000030517578,145.0,129.6699981689453,137.42999267578125,16454000
2025-10-28,138.10000610351562,144.39999389648438,131.1999969482422,132.27999877929688,14479600
2025-10-29,134.52999877929688,152.05999755859375,131.91000366210938,143.4199981689453,18754500
2025-10-30,137.17999267578125,145.3000030517578,133.7100067138672,137.38999938964844,12172000
2025-10-31,140.5800018310547,141.6999969482422,130.11000061035156,132.77000427246094,11430700
2025-11-03,132.11000061035156,132.11000061035156,121.60099792480469,126.66999816894531,10537400
2025-11-04,119.25,122.36699676513672,111.79000091552734,112.2300033569336,12095000
2025-11-05,116.37000274658203,123.44000244140625,114.32099914550781,121.2300033569336,12483300
2025-11-06,120.12000274658203,120.94999694824219,105.98999786376953,106.75,15789600
2025-11-07,100.0,112.69999694824219,97.05999755859375,112.6500015258789,16397500
2025-11-10,116.98999786376953,117.44000244140625,107.5,111.5199966430664,12942700
2025-11-11,108.19000244140625,111.0,103.63999938964844,104.22000122070312,11727600
2025-11-12,108.5999984741211,116.9800033569336,106.95999908447266,111.16999816894531,19309500
2025-11-13,109.44999694824219,110.37999725341797,100.30000305175781,101.63999938964844,12663800
2025-11-14,94.83499908447266,106.83000183105469,93.48999786376953,97.56999969482422,15534200
2025-11-17,96.61000061035156,101.5,92.62999725341797,95.36000061035156,10697000
