feature,entry_mean,entry_std,other_mean,pooled_std,sep_zscore,n_entry
w_slope_xavgc150_off5_adr14,0.13585784,0.2968061,0.15819448,0.2759342,0.08094918,76
w_es_ext200_ma_cross_5_20,2.0228648,2.853532,2.2570207,2.892825,0.08094368,68
slope_avgc200_off20_adr14,0.5919489,0.570395,0.63358223,0.51450974,0.08091841,110
ct_es_ext200_slope1_pos_50,24.788136,7.622337,25.408897,7.6743503,0.08088788,118
w_ns_c_minl90_atr14,7.7372484,1.6766757,7.8674846,1.6108652,0.08084857,87
undercut_xavgc50_50_atr14,-1.0910945,1.3891944,-0.9818037,1.3519309,0.080840506,117
m_ext_slope_xavgc13_off2,1.7654587,1.1957464,1.6673373,1.2140882,0.08081901,98
w_ct_es_ext200_rsi14_gt_70_5,1.3603604,1.772481,1.509009,1.8402363,0.08077692,111
m_st_body_gt_half_range_20,0.43333334,0.6368816,0.4861111,0.6534649,0.08076603,90
nr_h_maxh75_pct,-0.13876578,12.275267,-1.162827,12.6837845,0.08073783,117
ct_es_ext50_rsi14_lt_30_50,3.3644068,3.594072,3.0868645,3.4377816,0.08073298,118
level_below3_max_window,30.0,13.719887,28.864025,14.080975,0.08067445,52
w_ct_es_ext50_cci14_gt_100_10,2.9661016,2.7298036,3.1885593,2.7584774,0.080645084,118
w_es_ext200_cci_50,150.92535,76.9485,156.9797,75.07901,0.08063974,46
w_slope_avgc30_off10_atr14,0.7495508,0.5931486,0.7954327,0.56940264,0.08057895,112
w_ext_slope_avgc50_off15,3.7903855,2.7795112,4.0086646,2.7090619,0.08057369,93
w_slope_avgc30_off10_adr14,0.76241297,0.60212743,0.8089654,0.5778296,0.08056427,112
w_st_h_gt_maxh10_1_30,0.16666667,1.0882849,0.1193617,0.58753115,0.08051483,114
w_ct_diplus_gt_diminus_3,2.8823528,0.4725781,2.9159665,0.41763577,0.08048564,119
w_es_ext50_sma_15,1.907133,2.5265386,2.1017404,2.4184113,0.0804691,105
w_es_ext50_adx_7,49.346725,19.211702,50.84234,18.58756,0.08046312,105
w_st_rsi14_gt_50_15,0.17948718,1.2290676,0.094017096,1.0627674,0.0804222,117
w_st_rsi14_gt_50_20,0.17948718,1.2290676,0.094017096,1.0627674,0.0804222,117
w_slope_xavgc100_off7_adr14,0.27751032,0.4315017,0.30951908,0.3980342,0.080417134,84
m_nr_h_maxh10_adr14,-1.431438,1.5774037,-1.3042454,1.5824091,0.0803791,104
w_ct_stoch14_gt_80_15,5.230769,4.3418264,5.574786,4.280701,0.080364645,117
w_st_adx14_gt_20_20,0.102564104,1.0371103,0.03846154,0.79767156,0.0803621,117
w_st_adx14_gt_20_15,0.102564104,1.0371103,0.03846154,0.79767156,0.0803621,117
ct_big_gap_up_20,0.44915253,0.6991747,0.5148305,0.81754255,0.08033588,118
tir_avgc50_gt_avgc200_5,3.840336,2.0748005,3.997899,1.9613264,0.08033491,119
ct_avgc50_gt_avgc200_5,3.840336,2.0748005,3.997899,1.9613264,0.08033491,119
w_slope_xavgc150_off5_atr14,0.133306,0.29525524,0.15534803,0.27447245,0.08030692,76
w_tir_adx14_lt_20_15,0.1092437,1.0233698,0.04621849,0.7849713,0.080289826,119
w_tir_adx14_lt_20_30,0.1092437,1.0233698,0.04621849,0.7849713,0.080289826,119
w_tir_adx14_lt_20_20,0.1092437,1.0233698,0.04621849,0.7849713,0.080289826,119
undercut_avgc100_20_atr14,0.81192017,2.0220852,0.97459674,2.0270588,0.08025251,116
m_nr_h_maxh10_atr14,-1.4256006,1.572211,-1.2990701,1.5770808,0.08023085,104
w_st_es_ext50_roc5_neg_30,2.8596492,3.596648,3.157738,3.715821,0.08022151,114
w_es_ext200_roc_delta_20_vs3,-277.83456,875.2804,-212.2659,817.36774,0.0802193,58
w_es_ext200_roc_accel_20_3,-277.83456,875.2804,-212.2659,817.36774,0.0802193,58
ct_es_ext200_rsi14_lt_30_50,2.9661016,3.6676736,2.690678,3.4369423,0.08013628,118
w_tir_bop14_positive_10,6.4537816,3.6353912,6.7331934,3.4889045,0.08008582,119
st_es_ext50_rsi7_lt_30_10,1.9915254,3.1008563,2.27521,3.5442383,0.08004103,118
w_bb_bandwidth_20,1.1299434,1.0777942,1.2171093,1.0893772,0.08001448,117
w_st_l_lt_minl5_1_50,13.819048,8.764856,14.523453,8.807873,0.07997446,105
level_below4_distance,-14.790448,5.793613,-14.29916,6.146282,0.07993258,31
w_tir_aroon_up14_gt_70_30,6.722689,6.4083157,7.233193,6.389287,0.07989996,119
w_ct_rsi14_gt_60_10,6.237288,3.3222325,6.493644,3.2091353,0.07988328,118
tir_es_ext200_slope1_pos_5,1.9663866,1.2482716,2.1134453,1.8415897,0.07985423,119
w_slope_xavgc100_off7_atr14,0.27264112,0.4287601,0.30420387,0.39535487,0.07983396,84
w_efficiency_30,0.39045218,0.17991729,0.40456063,0.17673948,0.07982624,114
w_ct_xavgc21_rising_3,2.8991597,0.45834923,2.932773,0.42109996,0.07982296,119
undercut_avgc50_50_atr14,-1.2659274,1.6559662,-1.1378765,1.6048086,0.07979202,117
w_tir_rsi14_lt_50_15,0.1764706,1.2188292,0.09243698,1.0538285,0.07974126,119
w_tir_rsi14_lt_50_20,0.1764706,1.2188292,0.09243698,1.0538285,0.07974126,119
w_tir_rsi14_lt_50_30,0.1764706,1.2188292,0.09243698,1.0538285,0.07974126,119
w_st_close_near_low_10,3.9661016,2.6760485,3.737288,2.8702545,0.07971894,118
ct_es_ext200_cci14_lt_neg100_50,5.7288136,3.9346392,5.427966,3.7743466,0.07970851,118
w_ct_aroon_up14_gt_70_10,6.40678,3.0388858,6.641949,2.9506512,0.07970085,118
w_ct_rsi14_gt_80_30,2.631579,3.2757173,2.894836,3.3034778,0.07969087,114
st_avgc100_falling_5,-0.71428573,0.92188954,-0.7878151,0.9227695,0.07968335,119
w_ct_c_gt_maxc50_1_20,3.7008548,3.1575441,3.9551282,3.1949892,0.07958506,117
w_ct_bop14_negative_7,1.440678,1.9980433,1.2902542,1.8903099,0.07957625,118
w_ext_avgc21_atr14,3.547478,1.2528285,3.6460326,1.2384995,0.079575814,117
w_ct_v_gt_avgv10_15,7.1025643,2.4508429,7.2970085,2.4435143,0.07957562,117
nr_c_maxh75_pct,1.6052694,11.502527,2.6278431,12.857694,0.079530105,117
bars_since_cross_xavgc50,35.806725,31.027124,38.264706,30.936623,0.07945215,119
es_ext50_roc_delta_30_vs10,71.92737,1223.706,326.63596,3206.2693,0.079440795,117
m_st_h_gt_h1_10,0.097345136,0.29774758,0.12305931,0.32373023,0.07943087,113
m_st_h_gt_maxh5_1_10,0.097345136,0.29774758,0.12305931,0.32373023,0.07943087,113
m_slope_ratio_xavgc8_xavgc21_off10,2.0161457,2.8828347,2.2320366,2.7191951,0.079395145,83
w_ct_bop14_positive_7,5.5,2.057922,5.6546607,1.9480432,0.07939285,118
w_ext_avgc21_adr14,3.6055732,1.2768409,3.7060463,1.2661036,0.07935619,117
w_vwap_dist_30_atr14,3.5777912,1.0682051,3.6652064,1.1022456,0.07930648,117
w_st_adx14_gt_25_15,0.30769232,1.7785175,0.1923077,1.4553775,0.079281576,117
w_ct_xavgc21_falling_10,1.3135593,2.070134,1.161017,1.9249086,0.07924654,118
w_ct_c_lt_xavgc21_10,1.3135593,2.070134,1.161017,1.9249086,0.07924654,118
cmf_slope_20_off10,0.05195879,0.1385235,0.06320615,0.14196053,0.0792288,118
w_st_es_ext50_rsi7_gt_70_50,1.0380952,3.0411394,0.817579,2.7839613,0.07920953,105
w_ct_c_gt_xavgc13_10,8.29661,2.2084117,8.459745,2.0599449,0.07919412,118
st_cmf20_positive_10,-0.008474576,0.77895117,0.044206664,0.665401,0.07917217,118
w_ct_es_ext50_roc5_pos_7,3.2288136,2.464833,3.423729,2.4638925,0.079108685,118
w_vwap_dist_30_adr14,3.636435,1.0897182,3.7254877,1.1262426,0.0790706,117
stack_ema_sma,0.84033614,0.36784297,0.86764705,0.34543854,0.07906155,119
w_ext_avgc100_pct,46.662315,35.37283,49.214878,32.29801,0.07903157,85
w_es_ext50_adx_slope_20_off10,2.0499575,11.029909,2.900645,10.76685,0.079009876,94
w_ct_v_lt_half_avgv20_5,0.16949153,0.49450102,0.1355932,0.42936534,0.07894984,118
ct_avgc50_rising_30,24.415255,8.176816,25.019066,7.6537647,0.078890756,118
st_rsi14_gt_70_15,1.5677966,3.4775944,1.2944915,3.4646413,0.07888409,118
nr_h_maxh80_pct,-0.13876578,12.275267,-1.1411923,12.717731,0.078821175,117
ct_xavgc8_gt_xavgc21_50,37.98305,11.156221,38.832626,10.786145,0.0787654,118
st_avgc200_falling_20,0.7288136,4.73514,0.39194918,4.2772765,0.07875676,118
st_c_gt_maxc50_1_20,1.3305085,3.6234176,1.0911016,3.0400255,0.07875159,118
w_es_ext50_ma_cross_5_30,1.68612,2.5256064,1.8869373,2.5503256,0.0787418,105
w_st_v_gt_avgv10_20,0.83760685,1.8239672,0.7051282,1.6825073,0.07873883,117
w_st_v_gt_avgv10_15,0.83760685,1.8239672,0.7051282,1.6825073,0.07873883,117
w_ext_ceil_xavgc50_lb120_atr14,0.79362303,0.283267,0.8134635,0.25199202,0.078734554,75
w_st_aroon_down14_gt_70_5,-0.43220338,1.2908537,-0.52542377,1.1842864,0.07871439,118
m_es_ext50_roc_delta_10_vs10,-96.55937,1182.3019,-181.85045,1083.9651,0.07868434,20
m_es_ext50_roc_accel_10_10,-96.55937,1182.3019,-181.85045,1083.9651,0.07868434,20
w_tir_avgc50_falling_10,0.45378152,2.0200193,0.31512606,1.7628928,0.07865223,119
es_ext50_stoch_9,79.80667,25.533203,81.85562,26.095531,0.07851728,118
w_es_ext50_roc_19,-342.2751,2508.3838,-166.13063,2243.493,0.07851349,93
w_ext_xavgc150_adr14,3.7300196,4.2816205,4.038428,3.9318461,0.078438535,78
w_slope_xavgc150_off1_adr14,0.050069932,0.057464533,0.054209124,0.052777372,0.078427404,78
ext_avgc5_atr14,1.2291952,0.63585764,1.1670761,0.7922031,0.07841313,118
st_bb_squeeze_50,10.593221,12.863673,11.614407,13.025526,0.078398824,118
w_adx_slope_14_off1,3.9298244,1.9151542,4.0714865,1.8070892,0.07839243,116
w_ct_xavgc8_rising_3,2.9243698,0.34835368,2.9495797,0.3216979,0.07836515,119
w_ct_c_gt_xavgc8_3,2.9243698,0.34835368,2.9495797,0.3216979,0.07836515,119
w_roc_3,65.11565,166.3349,56.206486,113.70227,0.07835517,118
m_aroon_up_7,98.64278,4.2114196,98.283966,4.5808263,0.07832876,116
w_ct_l_gt_xavgc8_20,8.367521,4.2722006,8.696581,4.201683,0.07831614,117
w_roc_delta_3_vs10,55.965508,167.38489,46.97386,114.83359,0.078301534,117
w_st_v_gt_1_5x_avgv20_5,0.06779661,1.1302279,0.15254238,1.0833575,0.07822513,118
w_up_vol_ratio_3,0.84226876,0.19110732,0.8566479,0.18385987,0.07820708,119
st_v_gt_avgv50_15,0.91525424,2.4964135,1.118644,2.601491,0.078182,118
m_tir_body_gt_half_range_5,1.5546218,1.5660459,1.4348738,1.5328991,0.07811864,119
w_tir_c_gt_xavgc13_10,7.352941,2.9903462,7.577731,2.8775558,0.07811841,119
w_es_ext200_adx_slope_10_off10,6.579142,18.788765,8.02684,18.551634,0.07803615,60
w_es_ext200_ma_cross_7_50,2.5494013,3.238864,2.8061447,3.2903035,0.07803032,68
w_st_es_ext50_slope1_neg_50,2.5809524,2.3484073,2.3813972,2.5574927,0.07802765,105
ct_xavgc21_gt_avgc50_30,23.745762,8.998755,24.402542,8.418861,0.07801295,118
w_tir_stoch14_gt_50_10,7.285714,3.3246458,7.5336137,3.1787958,0.07798536,119
m_tir_es_ext50_slope1_pos_5,1.1680672,1.738494,1.0378151,1.670219,0.077985056,119
st_es_ext50_rsi14_lt_30_15,0.69491524,3.892809,0.4131356,3.6152065,0.07794289,118
w_ns_c_minl7_pct,44.17449,19.246822,45.675117,19.275053,0.077853255,118
ct_avgc50_falling_30,5.3728814,7.9912286,4.7902546,7.484437,0.07784511,118
w_es_ext200_roc_8,-541.6475,4064.8335,-292.98987,3194.5396,0.07783834,62
m_es_ext50_rsi_7,80.02317,16.331602,78.73923,16.499025,0.07781933,58
w_spread_slope_xavgc13_xavgc50_off5_adr14,0.6928337,0.81252515,0.75882536,0.848379,0.07778557,100
ct_range_gt_atr_15,6.9576273,2.7124095,7.1673727,2.6972013,0.077764094,118
w_spread_xavgc21_xavgc50_adr14,0.7373535,1.0183533,0.8099445,0.93370163,0.0777454,105
w_ct_close_near_high_15,5.282051,1.6233549,5.4081197,1.6216922,0.07773892,117
m_nr_c_maxh5_pct,-0.72339076,48.955814,3.1101408,49.32463,0.07772043,117
w_ct_c_gt_xavgc21_10,8.516949,2.2898254,8.684321,2.1544316,0.077687636,118
m_st_l_lt_l1_50,3.8166666,2.0377095,3.654167,2.0921428,0.0776714,60
st_bb_squeeze_5,-0.3697479,1.2063779,-0.26050422,1.4071958,0.07763219,119
gap_count_20_t0.3,5.9322033,2.6913242,6.148305,2.7839537,0.07762401,118
w_tir_xavgc13_rising_10,7.3445377,3.0096927,7.569328,2.8970115,0.07759379,119
m_st_narrow_range_50,15.283334,10.7279,14.495833,10.155096,0.07754731,60
m_st_range_lt_half_atr_50,15.283334,10.7279,14.495833,10.155096,0.07754731,60
w_tir_v_gt_avgv50_10,3.0420167,3.273921,3.3004203,3.3348386,0.07748607,119
w_ext_xavgc150_atr14,3.6659577,4.256411,3.968516,3.9048588,0.07748255,78
w_slope_xavgc150_off1_atr14,0.04920659,0.05712279,0.05326628,0.05241247,0.077456586,78
m_nr_c_maxh10_pct,1.7787868,49.68587,5.645388,49.9576,0.07739766,112
w_roc_delta_5_vs3,60.90675,152.11113,51.703373,118.91225,0.07739638,118
w_roc_accel_5_3,60.90675,152.11113,51.703373,118.91225,0.07739638,118
m_nr_c_maxh2_pct,-0.43362686,49.300735,3.4074066,49.628353,0.077395946,118
m_nr_c_maxh3_pct,-0.43362686,49.300735,3.4074066,49.628353,0.077395946,118
m_st_h_gt_h1_5,0.10169491,0.3035355,0.12711865,0.32851797,0.07738917,118
w_tir_rsi14_gt_60_10,5.470588,3.5910044,5.741596,3.5026515,0.077372245,119
w_ext_xavgc30_adr14,3.6360078,1.2123358,3.7263181,1.1678514,0.07733033,114
w_st_cmf20_positive_15,0.17094018,1.4814402,0.07692308,1.2159057,0.07732269,117
undercut_xavgc50_50_adr14,-1.1753134,1.4979274,-1.062404,1.4609033,0.07728733,117
w_tir_xavgc8_rising_20,8.714286,5.6929083,9.15126,5.656267,0.07725493,119
w_tir_c_gt_xavgc8_20,8.714286,5.6929083,9.15126,5.656267,0.07725493,119
w_st_h_gt_maxh10_1_15,0.16239317,1.0744467,0.117521375,0.58098865,0.07723351,117
w_st_h_gt_maxh10_1_20,0.16239317,1.0744467,0.117521375,0.58098865,0.07723351,117
slope_avgc100_off15_adr14,0.7484002,0.6297552,0.7942371,0.59348464,0.07723345,116
w_ext_avgc20_atr14,3.4976692,1.2533084,3.5932465,1.2378224,0.07721402,117
ct_range_gt_1_5_atr_10,1.6694915,1.552803,1.7978566,1.6626965,0.07720293,118
ct_wide_range_10,1.6694915,1.552803,1.7978566,1.6626965,0.07720293,118
w_ct_es_ext50_rsi21_gt_50_7,4.559322,2.4997177,4.7478814,2.4436965,0.0771616,118
m_ns_l_minl25_pct,56.095425,14.825208,57.24582,14.922177,0.07709294,84
w_es_ext50_adx_slope_7_off10,7.8767505,23.752169,9.698479,23.631144,0.077090144,94
w_ext_avgc20_adr14,3.554817,1.2768933,3.6523077,1.2649287,0.07707216,117
es_ext50_cci_14,95.504875,84.3131,101.462364,77.31034,0.07705941,117
w_ct_close_near_high_7,2.8898306,1.0764289,2.9766948,1.127726,0.07702601,118
w_es_ext200_rsi_28,69.58681,9.639119,70.3451,9.846608,0.077010594,63
w_ns_c_minl20_atr14,5.5942173,1.2032751,5.6902943,1.2478671,0.076992944,117
st_avgc50_rising_50,0.42372882,2.7061431,0.23728815,2.4218748,0.07698196,118
st_avgc50_rising_30,0.42372882,2.7061431,0.23728815,2.4218748,0.07698196,118
w_ext_xavgc30_atr14,3.5780735,1.1911182,3.6659656,1.1422532,0.076946214,114
w_ct_xavgc8_gt_xavgc21_7,6.0677967,1.8477465,6.197034,1.6802871,0.076913744,118
m_cmf_slope_14_off1,0.0039739124,0.09826267,-0.0035766778,0.098171964,0.07691188,98
w_ct_h_gt_maxh50_1_20,3.5299146,3.2841651,3.7841883,3.3062384,0.07690723,117
w_es_ext200_rsi_5,87.238594,11.443778,86.24419,12.934493,0.0768803,63
w_slope_avgc100_off2_adr14,0.09047311,0.1781803,0.102243744,0.1532339,0.07681483,84
w_ns_c_minl25_pct,60.152615,18.650671,61.585266,18.6514,0.076812014,116
m_ns_l_minl30_pct,56.894203,14.889331,58.04358,14.967651,0.07679067,83
w_es_ext200_ma_cross_5_10,1.0739481,1.5633454,1.1934783,1.5567658,0.07678111,68
w_ct_es_ext50_rsi7_gt_70_20,5.4957266,3.854293,5.7948713,3.8973002,0.07675692,117
w_gap_count_30_t0.3,2.5614035,2.0395863,2.7235994,2.1143067,0.076713525,114
w_ct_xavgc21_rising_10,8.491526,2.3195405,8.658898,2.1820817,0.07670323,118
w_st_macd_positive_15,-0.051282052,0.22152111,-0.036324788,0.1950613,0.07667982,117
w_st_macd_positive_20,-0.051282052,0.22152111,-0.036324788,0.1950613,0.07667982,117
tir_avgc50_falling_30,0.42016807,2.6949239,0.23529412,2.4117324,0.07665608,119
ct_v_lt_half_avgv20_20,1.2542373,1.9179164,1.1059322,1.9349934,0.076643705,118
m_ext_xavgc5_pct,24.461369,11.978836,23.559437,11.768192,0.076641485,118
algo_hminus1_slope,-0.018316634,0.027586605,-0.02437723,0.07909696,0.076622374,116
w_ct_xavgc50_falling_5,0.38135594,1.0932541,0.30508474,0.9954918,0.07661661,118
w_ct_c_lt_xavgc50_5,0.38135594,1.0932541,0.30508474,0.9954918,0.07661661,118
m_ns_l_minl7_pct,43.799435,14.273754,44.912952,14.536825,0.07659979,116
w_spread_xavgc21_xavgc50_atr14,0.7259882,1.0100459,0.796873,0.9259461,0.07655387,105
w_ct_es_ext200_rsi7_gt_70_3,1.2142857,1.3249413,1.3191965,1.3712022,0.076510035,112
w_ext_avgc30_pct,40.39388,17.747293,41.728558,17.449162,0.07648956,114
w_tir_c_gt_o_5,2.6554623,1.4287428,2.5315127,1.6214802,0.076442204,119
w_es_ext200_rsi_slope_7_off5,22.15662,20.29752,20.560219,20.895647,0.076398745,62
w_nr_ratio_maxh100,1.0126429,0.27324647,0.9934332,0.2514567,0.0763936,85
m_st_bop14_positive_5,-0.118644066,0.57243645,-0.15466101,0.47148132,0.07639104,118
ct_es_ext200_slope1_neg_50,20.838984,6.635787,20.345339,6.4622865,0.07638855,118
w_ct_xavgc13_gt_xavgc21_7,5.9915257,2.0527067,6.1355934,1.8862901,0.07637625,118
ct_c_lt_bbbot_50,0.8305085,1.2004634,0.7436441,1.1383951,0.07630423,118
st_close_near_low_15,3.6525424,2.8804586,3.8919492,3.1385782,0.07627875,118
w_es_ext200_ma_cross_5_15,1.6466533,2.4011147,1.8311303,2.4188604,0.076266065,68
w_slope_avgc100_off2_atr14,0.08881608,0.17740704,0.10044694,0.15251699,0.07625946,84
st_es_ext50_adx14_lt_20_20,2.8474576,5.4327703,3.2394068,5.1396956,0.07625922,118
ct_gap_down_half_atr_30,1.2966101,1.2696952,1.2033899,1.2226969,0.07624149,118
undercut_avgc50_50_adr14,-1.3640275,1.7883785,-1.2316396,1.7382696,0.07616073,117
tir_l_gt_avgc200_5,4.4453783,1.5276955,4.5525208,1.4071862,0.0761395,119
tir_avgc50_gt_avgc100_10,7.9159665,3.8080628,8.193277,3.6427562,0.07612666,119
m_roc_50,489.49353,1781.8748,393.87808,1257.0405,0.07606393,60
w_ext_xavgc150_pct,35.13966,48.123043,38.459785,43.658745,0.076047204,78
pctrank_close_20,97.22689,6.596652,96.78572,5.80127,0.07604709,119
m_st_h_gt_maxh5_1_5,0.084745765,0.3087408,0.11016949,0.33437473,0.076033644,118
w_tir_avgc50_falling_5,0.25210086,1.0986776,0.17857143,0.96734893,0.07601127,119
w_st_es_ext50_slope1_neg_15,1.9401709,1.8490005,1.7905982,1.9681821,0.07599537,117
w_undercut_xavgc21_20_adr14,-0.78031826,0.85954005,-0.7190174,0.8073666,0.07592694,112
w_es_ext200_ma_cross_7_30,2.0666754,2.8239071,2.2907462,2.9517345,0.07591157,68
m_es_ext50_rsi_slope_5_off3,23.222178,26.922998,21.056488,28.529356,0.07591091,56
m_nr_c_maxh7_pct,-0.18025997,49.238483,3.58458,49.60406,0.07589781,116
w_rsi_slope_5_off5,29.146126,24.246925,27.23878,25.137705,0.07587593,90
ext_avgc5_pct,8.212493,6.439963,7.642353,7.5207005,0.07580941,119
w_tir_es_ext50_stoch14_gt_80_15,3.0084033,3.3178923,3.2668066,3.4117064,0.07574019,119
tir_c_gt_xavgc200_20,16.17647,6.8774333,16.678572,6.629323,0.07573954,119
w_ct_es_ext50_rsi7_gt_70_15,4.4273505,3.2571309,4.673077,3.2448149,0.075729,117
w_ct_cci14_gt_100_50,16.533333,5.2092133,16.92134,5.1249113,0.075710215,105
w_es_ext50_roc_delta_50_vs3,19.5306,1787.1726,-92.693214,1483.1725,0.07566471,84
st_c_lower_half_10,1.9915254,1.2975701,1.848793,1.8865455,0.07565806,118
nr_ratio_maxh60,0.9990401,0.10075014,0.9906559,0.110836126,0.07564526,117
m_st_body_gt_half_range_10,0.48672566,0.64247066,0.53625214,0.6547504,0.07564177,113
w_st_v_gt_1_5x_avgv20_15,1.9230769,3.64397,1.6645299,3.4197638,0.075603746,117
w_tir_es_ext50_adx14_gt_25_5,2.3193278,2.3140416,2.4894958,2.25129,0.07558685,119
w_es_ext200_tl_dev_65,2.0113847,3.1931908,2.2640061,3.342663,0.0755749,36
w_st_h_gt_maxh65_1_5,-0.29661018,0.64462733,-0.24999999,0.6169536,0.07554894,118
w_st_h_gt_maxh65_1_10,-0.29661018,0.64462733,-0.24999999,0.6169536,0.07554894,118
w_ns_c_minl20_adr14,5.6861978,1.2329378,5.7830405,1.2821616,0.07553086,117
w_ct_l_lt_l1_50,21.676191,3.274303,21.43033,3.256096,0.07550793,105
w_tir_avgc50_falling_15,0.5882353,2.7009459,0.4096639,2.3666189,0.07545424,119
m_di_spread_7,67.31048,21.903172,65.69462,21.42114,0.075432956,116
st_h_lt_avgc200_5,-0.9411765,0.45648068,-0.9705882,0.3899099,0.07543213,119
w_roc_rank_50_lb252,0.9170464,0.10485845,0.92475647,0.10226543,0.07539243,9
w_spread_slope_xavgc13_xavgc50_off5_atr14,0.6882878,0.80931497,0.7520113,0.84523594,0.07539138,100
ct_bb_squeeze_20,4.5423727,5.3503613,4.154661,5.1441455,0.07536947,118
w_tir_adx14_gt_30_5,3.5462184,2.0116105,3.6911767,1.9251261,0.075298056,119
slope_ratio_xavgc13_xavgc21_off10,1.2417489,1.2864022,1.1949013,0.62265277,0.0752387,118
w_ct_l_gt_avgc50_5,3.8983052,1.8040309,4.027542,1.718983,0.07518221,118
tir_big_gap_up_15,0.05882353,0.2697807,0.042016808,0.2235909,0.07516729,119
tir_big_gap_up_30,0.05882353,0.2697807,0.042016808,0.2235909,0.07516729,119
tir_big_gap_up_10,0.05882353,0.2697807,0.042016808,0.2235909,0.07516729,119
tir_big_gap_up_20,0.05882353,0.2697807,0.042016808,0.2235909,0.07516729,119
tir_big_gap_up_5,0.05882353,0.2697807,0.042016808,0.2235909,0.07516729,119
w_roc_rank_20_lb50,0.79298085,0.21932873,0.80887944,0.21152395,0.075162105,91
m_st_c_upper_half_20,0.31111112,0.4890819,0.35,0.51746035,0.075153336,90
w_tir_es_ext50_slope1_pos_10,2.210084,1.9348445,2.0546217,2.0693843,0.07512489,119
w_ct_range_gt_1_5_atr_30,5.368421,2.6146727,5.5754843,2.7564938,0.075118326,114
w_ct_wide_range_30,5.368421,2.6146727,5.5754843,2.7564938,0.075118326,114
w_st_adx14_gt_20_10,-0.008474576,0.24445206,-0.021186441,0.16931844,0.07507667,118
w_st_adx14_gt_20_5,-0.008474576,0.24445206,-0.021186441,0.16931844,0.07507667,118
w_st_adx14_gt_30_50,1.8095238,5.1405177,1.4477525,4.819394,0.07506573,105
w_ns_c_minl15_pct,52.673878,18.955658,54.099392,18.995804,0.07504364,117
w_tir_c_gt_xavgc8_30,9.0,6.3312516,9.476891,6.3553734,0.07503738,119
w_tir_xavgc8_rising_30,9.0,6.3312516,9.476891,6.3553734,0.07503738,119
w_st_es_ext50_slope1_neg_10,1.9152542,1.8608713,1.7669492,1.9769056,0.075018786,118
nr_ratio_maxh65,0.99718714,0.10292789,0.98876953,0.11221585,0.07501263,117
w_undercut_xavgc21_20_atr14,-0.7677325,0.8486069,-0.70794,0.79718274,0.075004786,112
w_tir_c_gt_maxc50_1_10,1.5546218,1.3384628,1.6659665,1.485207,0.07496914,119
w_tir_c_gt_maxc50_1_20,1.5546218,1.3384628,1.6659665,1.485207,0.07496914,119
w_tir_c_gt_maxc50_1_30,1.5546218,1.3384628,1.6659665,1.485207,0.07496914,119
w_tir_c_gt_maxc50_1_15,1.5546218,1.3384628,1.6659665,1.485207,0.07496914,119
w_nr_ratio_maxh95,1.0098723,0.2741631,0.99105376,0.2510518,0.07495886,87
w_swing_low_count_90,19.448277,1.8662153,19.30747,1.878792,0.07494507,87
st_xavgc21_gt_avgc50_15,0.076271184,1.1182756,0.021186441,0.73645025,0.074797645,118
w_ct_wide_range_20,4.205128,2.500132,4.3974357,2.5711102,0.0747955,117
w_ct_range_gt_1_5_atr_20,4.205128,2.500132,4.3974357,2.5711102,0.0747955,117
w_st_l_gt_avgc50_30,-0.096491225,0.29656735,-0.076108985,0.2725661,0.07477907,114
m_tir_body_gt_half_range_20,1.6134454,1.7568717,1.4852941,1.7148942,0.0747284,119
m_tir_body_gt_half_range_15,1.6134454,1.7568717,1.4852941,1.7148942,0.0747284,119
m_tir_body_gt_half_range_30,1.6134454,1.7568717,1.4852941,1.7148942,0.0747284,119
m_tir_body_gt_half_range_10,1.6134454,1.7568717,1.4852941,1.7148942,0.0747284,119
es_ext200_roc_11,72.89204,623.178,12.902006,803.03595,0.074704036,110
w_ct_stoch14_gt_80_20,6.4615383,5.2923794,6.852564,5.234568,0.07470063,117
m_es_ext50_rsi_slope_7_off3,21.588457,22.737968,19.808847,23.825136,0.074694626,56
w_nr_ratio_maxh105,1.0095884,0.27678174,0.9905648,0.25469336,0.07469193,84
st_es_ext200_cci14_gt_100_15,2.440678,3.810787,2.1525424,3.8577378,0.07469028,118
cmf_slope_10_off3,0.064878866,0.15992603,0.07733115,0.16679063,0.07465816,118
ct_close_near_high_15,4.8728814,1.6306189,4.9915257,1.5900012,0.07461896,118
w_ct_es_ext50_stoch14_gt_50_7,4.3135595,2.4762087,4.4978814,2.4706419,0.074604854,118
w_ct_es_ext50_rsi14_gt_50_7,4.4915257,2.4625251,4.6716104,2.4146714,0.07457938,118
ct_es_ext50_rsi14_lt_30_5,0.09243698,0.5040782,0.05672269,0.4788951,0.07457643,119
nr_ratio_maxh63,0.99770886,0.102772616,0.9893799,0.11184578,0.07446838,117
nr_h_maxh63_pct,-0.41875124,12.090507,-1.346673,12.464692,0.07444402,117
st_es_ext200_rsi14_gt_50_10,-0.042372882,0.44132787,-0.008438969,0.45622158,0.07438034,118
ct_stoch14_lt_20_50,4.3644066,4.5416694,4.0381355,4.387996,0.074355364,118
ct_gap_down_50,18.991526,4.1684523,18.682203,4.160187,0.074352995,118
w_ct_xavgc8_gt_xavgc50_3,2.3865547,1.1652393,2.4684875,1.1020302,0.07434713,119
