setup,class,ticker,signal_date,signal_idx,entry_idx,is_example,entry_close,adr,stop,outcome,reason,bars,move_adr
dtss,fade,NWE,2021-03-01,291,292,0,46.9101,1.077160799834614,47.2804636317823,WIN,exit_fired,1.0,0.5486646005784304
dtss,fade,NWE,2025-03-20,1310,1311,0,52.9386,1.0622499239498435,53.93383036876356,LOSS,stop_hit,5.0,-0.9369079218786084
dtss,fade,PLNT,2021-02-23,287,288,0,88.68,3.7550000000000003,89.87,LOSS,stop_hit,1.0,-0.3169107856191738
dtss,fade,PLNT,2022-01-04,506,507,0,90.79,2.7644285714285703,94.83,LOSS,stop_hit,5.0,-1.46142318226448
dtss,fade,PRI,2021-02-23,287,288,0,135.8067,2.7743600247580855,136.62559746471152,LOSS,stop_hit,1.0,-0.29516625722824735
dtss,fade,HXL,2021-02-24,288,289,0,52.2215,2.003064624370897,54.92942424801624,WIN,exit_fired,1.0,0.20688299067243088
dtss,fade,HXL,2023-06-22,873,874,0,69.784,1.291007998471054,70.85520290259561,WIN,exit_fired,1.0,-0.12068089445186539
dtss,fade,CPA,2021-03-02,292,293,0,78.602,2.850143259342207,79.77880248101808,WIN,exit_fired,33.0,5.175915263783859
dtss,fade,CENX,2021-03-02,292,293,0,17.79,1.441042857142857,17.97,WIN,exit_fired,1.0,0.9680489328165116
dtss,fade,PAA,2021-03-04,294,295,0,6.6346,0.31512234170505876,6.797745901639344,WIN,exit_fired,1.0,0.19421028565876836
dtss,fade,PAA,2021-03-08,296,297,0,6.383,0.33260216237065965,6.634513312034079,LOSS,stop_hit,1.0,-0.7561986676255771
dtss,fade,PAA,2025-03-28,1316,1317,0,18.3414,0.3209748835790623,18.5614968,LOSS,stop_hit,2.0,-0.6857134662556431
dtss,fade,AXL,2021-03-09,297,298,0,11.53,0.5909785714285711,11.85,LOSS,stop_hit,1.0,-0.5414747936231682
dtss,fade,DCH,2021-03-09,297,298,0,11.53,0.5907142857142855,11.85,LOSS,stop_hit,1.0,-0.5417170495767842
dtss,fade,ITGR,2021-03-09,297,298,0,94.57,3.0514285714285725,94.86,LOSS,stop_hit,1.0,-0.09503745318352262
dtss,fade,ITGR,2021-07-02,378,379,0,93.53,2.208214285714284,95.43,WIN,exit_fired,10.0,1.997088791848617
dtss,fade,NHI,2021-03-09,297,298,0,55.1064,1.6631336271381076,55.268759823222176,LOSS,stop_hit,1.0,-0.09762283713880603
dtss,fade,PHAT,2021-03-09,297,298,0,48.45,3.3330714285714285,50.47,WIN,earnings_flat_favorable,13.0,3.657287358292439
dtss,fade,ROST,2021-03-09,297,298,0,114.7279,4.366620932914805,119.11005845726743,WIN,exit_fired,1.0,0.1512840272029381
dtss,fade,CPAY,2021-03-10,298,299,0,283.67,8.790714285714282,291.31,WIN,exit_fired,13.0,0.7985699195579798
dtss,fade,SPHR,2021-03-10,230,231,0,51.2333,3.111026124934105,54.672514610066166,WIN,exit_fired,13.0,4.271484541223988
dtss,fade,SPHR,2023-10-04,877,878,0,38.01,2.0521428571428557,41.04,WIN,exit_fired,13.0,1.5885833623390186
dtss,fade,CPS,2021-03-11,299,300,0,47.12,2.8807142857142862,47.36,LOSS,stop_hit,1.0,-0.08331267046863444
dtss,fade,GPN,2021-03-11,299,300,0,205.42,5.522754206907897,205.5155175299916,LOSS,stop_hit,1.0,-0.017295270876284286
dtss,fade,MA,2021-03-11,299,300,0,371.2865,12.208323858363034,372.47318873768654,LOSS,stop_hit,1.0,-0.09720324849292378
dtss,fade,BRBR,2021-03-12,300,301,0,26.08,0.8657142857142858,26.29,LOSS,stop_hit,1.0,-0.24257425742574354
dtss,fade,BRBR,2024-06-04,1112,1113,0,61.03,1.46927857142857,61.29,LOSS,stop_hit,1.0,-0.1769575933767289
dtss,fade,ET,2021-03-12,300,301,0,5.6061,0.2557170954785687,5.754516606498194,WIN,exit_fired,25.0,1.002279489841459
dtss,fade,ET,2022-05-06,591,592,0,7.9342,0.3476936048318663,8.403072391505079,LOSS,stop_hit,6.0,-1.3485217587818767
