date,open,high,low,close,volume,ema8,ema21,spread,spread_pct
2020-11-19,355.600000,358.180000,354.150000,357.780000,59940900,356.176891,350.086120,6.090771,1.702379
2020-11-20,357.500000,357.720000,355.250000,355.330000,70417300,355.988693,350.562836,5.425857,1.526991
2020-11-23,357.280000,358.820000,354.870000,357.460000,63230600,356.315650,351.189851,5.125799,1.433950
2020-11-24,360.210000,363.810000,359.290000,363.220000,62415900,357.849950,352.283501,5.566449,1.532528
2020-11-25,363.130000,363.160000,361.480000,362.660000,45330900,358.918850,353.226819,5.692031,1.569523
2020-11-27,363.840000,364.180000,362.580000,363.670000,28514100,359.974661,354.176199,5.798462,1.594430
2020-11-30,362.830000,363.120000,359.170000,362.060000,83872700,360.438070,354.892908,5.545161,1.531559
2020-12-01,365.570000,367.680000,364.930000,366.020000,74231400,361.678499,355.904462,5.774037,1.577519
2020-12-02,364.820000,366.960000,364.200000,366.790000,45927000,362.814388,356.894057,5.920331,1.614093
2020-12-03,366.680000,368.190000,365.500000,366.690000,62882000,363.675635,357.784597,5.891038,1.606545
2020-12-04,367.320000,369.850000,367.220000,369.850000,50749900,365.047716,358.881452,6.166264,1.667234
2020-12-07,369.020000,369.620000,367.720000,369.090000,48944300,365.946001,359.809502,6.136500,1.662603
2020-12-08,367.720000,370.780000,367.670000,370.170000,42458900,366.884668,360.751365,6.133303,1.656888
2020-12-09,370.880000,371.050000,365.950000,366.850000,74098300,366.876964,361.305786,5.571177,1.518653
2020-12-10,365.370000,367.860000,364.430000,366.730000,57735400,366.844305,361.798897,5.045408,1.375783
2020-12-11,364.900000,366.740000,363.260000,366.300000,57698600,366.723348,362.208088,4.515261,1.232667
2020-12-14,368.640000,369.800000,364.470000,364.660000,69216200,366.264827,362.430989,3.833838,1.051346
