setup,class,ticker,signal_date,signal_idx,entry_idx,is_example,entry_close,adr,stop,outcome,reason,bars,move_adr
htf,breakout,RHP,2020-11-18,223,224,0,51.6686,3.2882589017607526,49.252009354194406,BE,ratchet_hit,21.0,0.0
htf,breakout,RPD,2020-11-11,218,219,0,68.17,2.648035714285715,67.52,WIN,earnings_flat_favorable,58.0,7.802009575831137
htf,breakout,XPEV,2020-11-11,53,54,1,44.73,3.8907142857142856,35.6,BE,ratchet_hit,18.0,0.0
htf,breakout,XPEV,2020-11-18,58,59,0,48.11,5.942142857142857,41.06,BE,ratchet_hit,11.0,0.0
htf,breakout,BSBR,2020-11-12,219,220,0,4.4145,0.15843169307896574,4.293010344167039,WIN,exit_fired,39.0,8.325354443713369
htf,breakout,RRGB,2020-11-12,219,220,0,16.99,1.1284571428571426,16.1,WIN,earnings_flat_favorable,72.0,12.627861049220177
htf,breakout,SLYG,2020-11-13,220,221,0,65.5525,1.2006101168073653,64.79772164651698,LOSS,stop_hit,1.0,-0.628662330024428
htf,breakout,PRIM,2020-11-13,220,221,0,22.8322,0.9259850619689554,22.053501810526317,LOSS,stop_hit,3.0,-0.8409403363569486
htf,breakout,PRIM,2020-11-19,224,225,0,22.8707,0.9558559920920402,22.159295292139557,WIN,earnings_flat_favorable,60.0,8.33713453274314
htf,breakout,BIPC,2020-11-16,160,161,0,35.6979,1.1086979346139123,35.49325789633318,LOSS,stop_hit,2.0,-0.18457877233989542
htf,breakout,CLNE,2020-11-18,223,224,0,3.2,0.1960571428571428,3.06,WIN,exit_fired,59.0,62.94083357621687
htf,breakout,LI,2020-11-18,78,79,0,36.74,3.7277142857142858,34.81,LOSS,stop_hit,7.0,-0.5177435425768375
htf,breakout,TAP,2020-11-19,224,225,0,37.5267,1.262064811417788,37.27686659779614,WIN,earnings_flat_favorable,54.0,3.6997307568971567
htf,breakout,CX,2020-11-20,225,226,0,4.5127,0.1730285225946185,4.502932251082251,LOSS,stop_hit,3.0,-0.05645166918885856
htf,breakout,CX,2025-02-10,1283,1284,0,6.5339,0.2446320283997083,6.454940483383686,LOSS,stop_hit,1.0,-0.3227685153609614
htf,breakout,AXTI,2020-11-24,227,228,0,9.67,0.6795285714285716,9.41,WIN,exit_fired,3.0,-0.16187693148611346
htf,breakout,AIR,2020-11-25,228,229,0,29.57,1.3807142857142853,28.9,LOSS,stop_hit,1.0,-0.48525607863424863
htf,breakout,BA,2020-11-25,228,229,0,216.5,10.52857142857143,216.04,LOSS,stop_hit,1.0,-0.043690637720489214
htf,breakout,UVV,2020-11-27,229,230,0,33.2138,0.9101826224381878,32.89268217974072,LOSS,stop_hit,1.0,-0.3528059230564904
htf,breakout,UVV,2022-03-09,550,551,0,43.7288,1.099905283800913,42.922053376320974,LOSS,stop_hit,1.0,-0.7334691773560472
htf,breakout,UVV,2023-11-10,972,973,0,45.509,1.079191981840868,44.43727742676623,WIN,exit_fired,38.0,7.635156801243729
htf,breakout,OSG,2020-12-02,232,233,0,15.6882,0.5960843438402874,15.519509677419355,WIN,exit_fired,13.0,1.0652854861260024
htf,breakout,SKLZ,2020-12-02,153,154,0,333.6,23.26714285714286,320.4,WIN,exit_fired,50.0,18.429422238595194
htf,breakout,CCJ,2020-12-09,237,238,0,12.3074,0.5188217423640754,11.359157303370786,WIN,exit_fired,21.0,2.493920154741753
htf,breakout,CCJ,2022-08-31,671,672,0,28.2743,1.3893089970553736,27.620673450087565,LOSS,stop_hit,10.0,-0.47046880952890224
htf,breakout,FNKO,2020-12-09,237,238,0,10.56,0.878364285714286,10.12,LOSS,stop_hit,1.0,-0.5009311138398497
htf,breakout,FNKO,2021-03-18,304,305,0,17.57,1.2413571428571426,16.08,WIN,exit_fired,21.0,1.5466942862074906
htf,breakout,AR,2020-12-14,240,241,0,4.98,0.37500000000000006,4.84,LOSS,stop_hit,1.0,-0.3733333333333348
htf,breakout,AR,2020-12-16,242,243,1,5.17,0.40642857142857153,4.78,WIN,earnings_flat_favorable,39.0,10.629173989455182
htf,breakout,CELU,2020-12-15,241,242,0,112.5,3.4678571428571447,111.5,LOSS,stop_hit,3.0,-0.2883625128733263
htf,breakout,TVTX,2020-12-17,243,244,0,27.51,1.3171428571428572,26.39,LOSS,stop_hit,11.0,-0.8503253796095452
htf,breakout,TIGR,2020-12-30,251,252,0,7.94,0.7017857142857142,7.11,WIN,exit_fired,31.0,37.418829516539446
htf,breakout,FLWS,2021-01-07,256,257,0,27.16,1.1622071428571434,26.8801,LOSS,stop_hit,1.0,-0.24083486469709833
htf,breakout,KNX,2021-01-08,257,258,0,40.3153,0.9709004832891804,40.09819583235776,WIN,exit_fired,6.0,1.0694195933268933
htf,breakout,DLX,2021-01-11,258,259,0,24.7318,1.0341365744107662,24.126185062748696,LOSS,stop_hit,1.0,-0.585623748581151
htf,breakout,HTT,2021-01-11,258,259,1,1.91,0.12499999999999997,1.56,WIN,exit_fired,24.0,9.840000000000003
