setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_max,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
htf,long,BSBR,219,219,1,0,2020-11-12,4.3267,0.1593114242840103,,,1,54,10.762128617494577,0.21147043273495159,24,1,0,1.0595703125,1.325390625
htf,long,RRGB,219,219,1,0,2020-11-12,16.07,1.1163142857142856,,,0,60,13.428118041514166,-0.02687415218448568,60,1,0,1.0595703125,1.325390625
htf,long,SLYG,219,220,2,0,2020-11-13,63.9769,1.1864580073937587,,,0,60,17.910454047341833,-0.35165744768853663,59,2,0,1.0595703125,1.325390625
htf,long,PRIM,220,220,1,0,2020-11-13,21.8516,0.9050413094514084,,,0,60,10.782873350306474,0.010630671197791682,57,4,0,1.0595703125,1.325390625
htf,long,PRIM,224,224,1,0,2020-11-19,22.4957,0.9524224712012401,,,0,60,9.570170898124646,0.35320954516765307,53,1,0,1.0595703125,1.325390625
htf,long,BIPC,160,160,1,0,2020-11-16,36.1127,1.1656431702819696,,,0,60,3.736701198365473,3.755907527499075,28,60,0,1.0595703125,1.325390625
htf,long,CLNE,223,223,1,0,2020-11-18,3.17,0.1885571428571428,,,0,60,88.14304113948027,0.5833775286006511,56,1,0,1.0595703125,1.325390625
htf,long,LI,78,78,1,0,2020-11-18,35.49,3.667714285714286,,,0,60,3.3290488431876604,2.445664874970788,4,27,0,1.0595703125,1.325390625
htf,long,TAP,224,224,1,0,2020-11-19,37.9402,1.3555984110823578,,,1,55,7.6642604197509945,0.48932884310053526,45,1,0,1.0595703125,1.325390625
htf,long,CX,225,225,1,0,2020-11-20,4.5127,0.17512169004085434,,,1,54,11.769134078559764,0.5017926824952073,40,5,0,1.0595703125,1.325390625
htf,long,CX,1283,1283,1,0,2025-02-10,6.5536,0.24956693762604384,0.369384765625,0.1197509765625,1,52,0.5930898604693549,6.85379894379865,8,41,0,1.0595703125,1.325390625
htf,long,AXTI,227,227,1,0,2020-11-24,9.58,0.6816714285714287,,,1,56,4.914391097512415,1.4229729446528498,54,12,0,1.0595703125,1.325390625
htf,long,AIR,228,228,1,0,2020-11-25,29.19,1.369285714285714,,,1,14,4.856546687532606,0.8252477829942639,14,2,0,1.0595703125,1.325390625
htf,long,BA,228,228,1,0,2020-11-25,217.61,10.532857142857143,,,1,40,2.5130882951308826,1.7383697273836975,7,39,0,1.0595703125,1.325390625
htf,long,UVV,229,229,1,0,2020-11-27,34.0969,0.9550140973492517,,,0,60,6.098312160776265,1.5131178182932628,27,3,0,1.0595703125,1.325390625
htf,long,UVV,550,550,1,0,2022-03-09,44.0891,1.0903944331994306,,0.255859375,0,60,6.235895501827446,1.7742829087488008,57,5,0,1.0595703125,1.325390625
htf,long,UVV,972,972,1,0,2023-11-10,44.6116,1.0287799642614428,1.32421875,3.38671875,0,60,14.059292666252274,0.16944592555213586,34,1,1,1.0595703125,1.325390625
htf,long,OSG,232,232,1,0,2020-12-02,15.8469,0.6088423908799289,,,1,58,3.618221972426613,2.998853432044592,8,40,0,1.0595703125,1.325390625
htf,long,SKLZ,153,153,1,0,2020-12-02,313.6,21.824285714285715,,,0,60,28.058650258558618,-0.31157949859265355,44,1,0,1.0595703125,1.325390625
htf,long,CCJ,237,237,1,0,2020-12-09,11.4184,0.46507784863158846,,,1,41,8.346804764113942,0.12738232277354328,41,1,0,1.0595703125,1.325390625
htf,long,CCJ,671,671,1,0,2022-08-31,28.8685,1.3702094426998979,0.82177734375,0.53759765625,1,39,1.5466746589244273,5.876103555972112,6,31,0,1.0595703125,1.325390625
htf,long,FNKO,237,237,1,0,2020-12-09,10.55,0.8812214285714288,,,0,60,4.523040260677143,0.7830041095557315,32,2,0,1.0595703125,1.325390625
htf,long,FNKO,304,304,1,0,2021-03-18,17.3,1.1499214285714285,,1.6337890625,1,33,6.756983396381119,1.0609420519414392,10,1,0,1.0595703125,1.325390625
htf,long,AR,240,240,1,0,2020-12-14,4.94,0.38357142857142856,,,1,42,13.296089385474858,0.5996275605214164,42,2,0,1.0595703125,1.325390625
htf,long,AR,242,242,1,1,2020-12-16,4.76,0.3850000000000001,,,1,40,13.714285714285708,-0.05194805194805313,40,1,0,1.0595703125,1.325390625
htf,long,CELU,241,241,1,0,2020-12-15,112.5,3.3892857142857165,,,0,60,2.7144362486828233,3.7471022128556277,6,52,0,1.0595703125,1.325390625
htf,long,TVTX,243,243,1,0,2020-12-17,26.29,1.3664285714285713,,,1,47,4.976403554626242,1.785676947203344,30,26,0,1.0595703125,1.325390625
htf,long,TIGR,251,251,1,0,2020-12-30,7.23,0.6342857142857143,,,1,58,49.299549549549546,0.18918918918918934,34,1,0,1.0595703125,1.325390625
htf,long,FLWS,256,256,1,0,2021-01-07,27.31,1.1922142857142861,,,1,13,8.496794679767536,0.6500509256485517,12,2,0,1.0595703125,1.325390625
htf,long,KNX,257,257,1,0,2021-01-08,41.0327,0.9493249065446564,,,1,11,2.3664236906348046,0.9843881280263019,10,1,0,1.0595703125,1.325390625
htf,long,DLX,258,258,1,0,2021-01-11,24.164,1.0627949972688022,,,1,16,4.686941849356355,0.06401386016727421,12,2,0,1.0595703125,1.325390625
htf,long,HTT,258,258,1,1,2021-01-11,1.6,0.09999999999999998,,,1,52,22.200000000000003,0.40000000000000047,24,1,0,1.0595703125,1.325390625
htf,long,HTT,263,263,1,0,2021-01-19,1.85,0.16214285714285712,,,1,47,12.14977973568282,0.18502202643171825,19,1,0,1.0595703125,1.325390625
htf,long,NEE,259,259,1,0,2021-01-12,69.701,1.4895343402839296,,,1,8,4.658821443371192,-0.24053926513227142,8,1,0,1.0595703125,1.325390625
htf,long,AOSL,260,260,1,0,2021-01-13,29.59,1.5150285714285716,,,1,14,3.5840908233696696,2.181477011277486,14,9,0,1.0595703125,1.325390625
htf,long,MGY,261,261,1,0,2021-01-14,8.1159,0.32964529646680335,,,1,24,4.039289082327059,1.538641050123536,21,10,0,1.0595703125,1.325390625
htf,long,MGY,439,439,1,0,2021-09-29,15.9672,0.6736580267140356,,1.4697265625,1,22,6.165619804651661,0.4867844480413826,19,1,0,1.0595703125,1.325390625
htf,long,MGY,716,716,1,0,2022-11-03,23.4524,1.0035178440109134,0.74609375,0.415771484375,0,60,2.1068830624761943,3.82572643232706,3,42,0,1.0595703125,1.325390625
htf,long,EXAS,262,263,2,0,2021-01-19,148.83,6.751835714285713,,,1,18,1.5862352778133326,2.531163482523801,4,6,0,1.0595703125,1.325390625
htf,long,MTD,263,263,1,0,2021-01-19,1231.16,25.36592857142859,,,1,11,1.5970241296677474,3.316653666476124,1,6,0,1.0595703125,1.325390625
htf,long,PNR,263,263,1,0,2021-01-19,54.6048,1.3857367535721667,,,1,6,0.17528024374551698,2.1906345698795433,1,6,0,1.0595703125,1.325390625
htf,long,GME,264,265,2,1,2021-01-21,10.7575,1.2133928571428572,,,1,41,90.6487122884474,0.9333333333333336,5,20,0,1.0595703125,1.325390625
htf,long,NOK,264,264,1,0,2021-01-20,3.743,0.08784560174259408,,,1,10,56.710389840669265,0.6086978461154092,5,2,0,1.0595703125,1.325390625
htf,long,AMBR,267,267,1,0,2021-01-25,139.6,9.429999999999998,,,0,60,5.450689289501592,3.5418875927889726,13,43,0,1.0595703125,1.325390625
htf,long,AMBR,270,270,1,0,2021-01-28,141.8,12.299285714285714,,,0,60,4.000232301527381,2.894477031186482,10,40,0,1.0595703125,1.325390625
htf,long,TDOC,269,269,1,0,2021-01-27,273.94,13.951071428571435,,,1,18,2.4413895502137564,2.791183472851546,13,18,0,1.0595703125,1.325390625
htf,long,AVTX,270,270,1,0,2021-01-28,9100.8029,668.5920176989149,,,1,25,5.772125598032342,1.2487658809830218,16,25,0,1.0595703125,1.325390625
htf,long,REI,272,273,2,0,2021-02-02,1.19,0.11499999999999999,,,0,60,18.869565217391305,-0.08695652173913052,29,1,0,1.0595703125,1.325390625
htf,long,LAND,273,273,1,0,2021-02-02,13.5709,0.508717614263943,,,1,14,4.665152748402285,0.48649920969941246,11,1,0,1.0595703125,1.325390625
htf,long,OGI,273,273,1,0,2021-02-02,7.8,0.7157142857142856,,,1,47,25.149700598802397,-0.3912175648702599,7,1,0,1.0595703125,1.325390625
htf,long,OGI,276,276,1,1,2021-02-05,9.36,0.8585714285714287,,,1,44,19.148086522462563,-0.18635607321131462,4,19,0,1.0595703125,1.325390625
htf,long,AFG,274,274,1,1,2021-02-03,55.544,1.712581392600093,,,0,60,11.272102089098672,0.385298923885332,56,1,0,1.0595703125,1.325390625
htf,long,SBSW,280,280,1,0,2021-02-11,13.9904,0.5010581536668529,,,0,60,5.973056841371609,0.42288312540304485,44,1,0,1.0595703125,1.325390625
htf,long,UUUU,281,281,1,0,2021-02-12,5.79,0.49728571428571433,,,0,60,4.102269462798046,2.533754668198793,21,14,0,1.0595703125,1.325390625
htf,long,SKY,282,282,1,0,2021-02-16,42.8,1.9057142857142857,,,0,60,2.68665667166417,1.9310344827586206,33,60,0,1.0595703125,1.325390625
htf,long,MLM,286,286,1,0,2021-02-22,317.585,8.171925762591465,,,1,49,4.007512383579196,1.7944480958748017,45,21,0,1.0595703125,1.325390625
htf,long,BLMN,287,287,1,0,2021-02-23,21.5412,0.901873496514499,,,1,45,4.124235228236318,1.2438117695004032,23,3,0,1.0595703125,1.325390625
htf,long,CBOE,287,287,1,0,2021-02-23,90.6755,3.21948080560283,,,1,46,2.8477508259151065,0.3138394235000921,9,6,0,1.0595703125,1.325390625
htf,long,ITGR,287,287,1,0,2021-02-23,83.96,2.8821357142857136,,,1,45,4.423802785137015,-0.06592333562165378,45,1,0,1.0595703125,1.325390625
htf,long,BCPC,288,288,1,0,2021-02-24,119.145,3.5603081692449217,,,1,45,2.5697959983444436,1.1594188457414232,11,2,0,1.0595703125,1.325390625
htf,long,MTUS,290,290,1,0,2021-02-26,8.08,0.7897857142857143,,,1,47,6.97657592475355,-0.25323324590756896,40,4,0,1.0595703125,1.325390625
htf,long,VET,290,290,1,0,2021-02-26,5.5444,0.3425129761571409,,,1,5,3.603109843281553,0.2572249273234558,5,1,0,1.0595703125,1.325390625
htf,long,WHD,290,290,1,0,2021-02-26,30.2682,1.4473427991975005,,,1,46,4.72458782274492,3.0250430162306503,6,37,0,1.0595703125,1.325390625
htf,long,WRB,290,290,1,0,2021-02-26,27.3147,0.5050715678753873,,,1,35,9.025070837174356,-0.45247249802284445,35,2,0,1.0595703125,1.325390625
htf,long,WRB,964,964,1,0,2023-10-31,42.3016,0.8530863985990003,0.85693359375,1.404296875,1,56,8.047486790445676,0.30890370064220374,56,2,0,1.0595703125,1.325390625
htf,long,CUK,291,292,2,0,2021-03-02,23.4208,1.239223434491859,,0.9462890625,0,60,1.7992233961006947,2.3694891783384677,25,17,0,1.0595703125,1.325390625
htf,long,FCN,291,291,1,0,2021-03-01,115.3,2.392142857142857,,,1,41,13.410570319498358,0.058524932815766144,31,1,0,1.0595703125,1.325390625
htf,long,MS,291,291,1,0,2021-03-01,67.4602,1.4706544690546361,,,1,32,4.334424681960982,1.8311150590471479,13,20,0,1.0595703125,1.325390625
htf,long,AAL,293,293,1,0,2021-03-03,22.17,1.0892857142857137,,0.389404296875,1,34,3.598688524590164,2.965245901639346,11,2,0,1.0595703125,1.325390625
htf,long,GVA,293,293,1,0,2021-03-03,34.5438,1.4213262849232096,,0.5234375,1,18,2.7853632358955838,1.5024223738904288,7,1,0,1.0595703125,1.325390625
htf,long,OII,293,293,1,0,2021-03-03,12.39,0.7477642857142859,,0.24072265625,1,38,4.025332658305232,3.9852130637041845,3,34,0,1.0595703125,1.325390625
htf,long,OII,717,717,1,0,2022-11-04,13.7,0.6874928571428572,0.94775390625,2.2265625,0,60,11.47662832860601,0.4654593813961681,58,25,0,1.0595703125,1.325390625
htf,long,WBS,293,293,1,0,2021-03-03,49.0046,1.5534372034382105,,-0.04681396484375,1,31,3.42529179288794,1.9894529845568265,11,16,0,1.0595703125,1.325390625
htf,long,AGX,296,296,1,0,2021-03-08,46.8649,1.6934977229369654,,0.448974609375,1,25,2.3021079235399484,1.231346590064733,19,13,0,1.0595703125,1.325390625
htf,long,AIV,310,310,1,0,2021-03-26,2.283,0.08979922115961422,,0.51904296875,0,60,10.146895725451168,0.6017032955509056,55,1,0,1.0595703125,1.325390625
htf,long,EBAY,311,311,1,0,2021-03-29,54.8358,1.71333370574186,,-0.493896484375,1,20,2.8128863602534637,0.4277635495662785,14,1,0,1.0595703125,1.325390625
htf,long,WSM,311,311,1,0,2021-03-29,81.6878,3.5867641925212763,,0.62548828125,1,40,2.007116055909936,2.334722199007623,29,36,0,1.0595703125,1.325390625
