setup,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,outcome,reason,bars_to_outcome,profit_adr,ref_price,ref_idx,adr,had_earnings,entry_idx,rule_pass
base,DRH,296,296,1,0,LOSS,stop_hit,1,-1.0,9.20731081612586,296,0.511870256328361,1,298.0,0
base,IOSP,296,297,2,0,LOSS,stop_hit,1,-1.0,97.63473034637089,297,2.7189640391503693,1,298.0,0
base,MOD,298,298,1,0,LOSS,stop_hit,3,-1.0,15.29,298,0.7692857142857141,1,299.0,0
base,KMT,299,299,1,0,LOSS,stop_hit,1,-1.0,35.7874633187773,299,1.5568078919224106,1,300.0,0
base,HSIC,310,310,1,0,WIN,exit_fired,1,0.5445805895918451,67.99,310,1.7995499999999984,1,311.0,0
base,NEOG,311,312,2,0,LOSS,stop_hit,4,-1.0,44.12,312,1.4112428571428555,0,313.0,0
base,COF,312,312,1,0,LOSS,stop_hit,13,-1.0,117.73638682327318,312,3.5479525034288923,1,314.0,0
base,COF,395,395,1,0,LOSS,stop_hit,1,-1.0,149.81779929363654,395,4.634119507703788,0,396.0,0
base,CW,313,313,1,0,WIN,exit_fired,6,1.3084043580596085,117.91103886172007,313,3.1356981601348477,1,315.0,0
base,MSFT,313,313,1,0,WIN,earnings_flat_favorable,16,5.176684439398908,229.4307339356152,313,4.161363574807,1,314.0,0
base,BG,316,317,2,0,BE,no_breakout_within_fw,0,0.0,70.05595415458329,317,1.692565535970314,0,,0
base,BG,322,322,1,0,LOSS,stop_hit,3,-1.0,70.5806279645133,322,1.5645300530295907,1,323.0,0
base,UMH,317,317,1,0,LOSS,stop_hit,1,-1.0,15.553892024539879,317,0.4034325061467024,1,318.0,0
base,SWK,319,319,1,0,LOSS,stop_hit,1,-1.0,170.00070737952552,319,3.376602278180767,1,320.0,0
base,CHEF,320,320,1,0,WIN,exit_fired,1,0.531350138602635,33.11,320,1.4867785714285715,1,323.0,0
base,CX,320,320,1,0,WIN,earnings_flat_favorable,10,1.6192840115283769,6.993647293447294,320,0.28954321985194864,1,322.0,0
base,AN,321,321,1,0,WIN,earnings_flat_favorable,3,1.6836363636363625,92.94,321,2.749999999999999,1,322.0,0
base,IART,321,321,1,0,LOSS,stop_hit,4,-1.0,70.31,321,2.1149999999999998,1,323.0,0
base,ICFI,321,321,1,0,LOSS,stop_hit,1,-1.0,89.19399578573805,321,2.101099936576916,1,324.0,0
base,MIDD,322,322,1,0,LOSS,stop_hit,2,-1.0,165.93,322,4.4182857142857115,1,324.0,0
base,GPK,323,324,2,0,LOSS,stop_hit,1,-1.0,16.986191247974066,324,0.3431167223416531,1,327.0,0
base,AMN,327,327,1,1,WIN,exit_fired,1,1.4827732879625735,77.44,327,1.6792857142857156,1,328.0,0
base,IAC,327,327,1,0,WIN,exit_fired,1,0.9797134583603998,131.71352766652802,327,5.01398882658294,1,328.0,0
base,ESTA,328,328,1,0,LOSS,stop_hit,1,-1.0,74.84,328,4.953071428571427,1,331.0,0
base,LNG,328,328,1,1,WIN,exit_fired,1,0.4600096947199374,70.54743514851485,328,1.6205416104088977,1,329.0,0
base,OM,151,151,1,0,LOSS,stop_hit,1,-1.0,858.15,151,45.074896048069924,1,153.0,0
base,RL,328,328,1,0,WIN,exit_fired,1,0.21848265535518177,112.73585499473386,328,3.0526222055563514,1,329.0,0
base,EMN,329,329,1,0,WIN,earnings_flat_favorable,2,0.47033343472233374,95.24522885387324,329,2.18923655030954,1,330.0,0
base,HST,329,329,1,0,BE,breakout_too_far,0,0.0,14.287913765182186,329,0.38088526175156456,0,,0
base,PFGC,329,329,1,0,WIN,exit_fired,1,0.6411271511784669,56.58,329,1.668935714285715,1,330.0,0
base,ALG,331,332,2,0,BE,no_forward_window_after_earnings,0,0.0,155.98508721662466,332,2.986402973999688,1,336.0,0
base,HBM,331,332,2,0,BE,breakout_too_far,0,0.0,7.636751128818061,332,0.38721060998413553,0,,0
