setup,direction,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,rightmost_date,rightmost_close,adr14,bar_f1_max,bar_f2_min,had_earnings,race_bars,max_fav_adr,max_adv_adr,bars_to_fav,bars_to_adv,rule_pass,t1,t2
dtss,short,CMC,504,504,1,0,2021-12-31,34.1644,1.035570865243621,,56.21875,1,5,0.9726591289664128,2.2091621438810565,5,3,0,56.875,76.69375000000002
dtss,short,CRNX,504,505,2,0,2022-01-03,28.31,1.5417785714285712,,68.1875,1,59,7.640526479159041,0.41510500396110284,18,1,0,56.875,76.69375000000002
dtss,short,MMI,504,504,1,0,2021-12-31,46.8508,1.279805609569277,,71.875,1,33,5.548787461626799,0.39833979175288886,19,1,0,56.875,76.69375000000002
dtss,short,SGI,504,505,2,0,2022-01-03,45.2878,1.0605252370388014,,49.96875,1,33,9.87121734311541,1.4423346610971706,14,2,0,56.875,76.69375000000002
dtss,short,SGI,508,508,1,0,2022-01-06,45.0009,1.0543789412258688,,39.53125,1,30,9.656656363822297,0.10888184152419897,11,1,0,56.875,76.69375000000002
dtss,short,SGI,1268,1268,1,0,2025-01-17,58.9862,1.3672028139132562,74.1875,85.0,1,21,0.23886993012797675,7.4343655574177925,5,20,0,56.875,76.69375000000002
dtss,short,CYPH,505,505,1,0,2022-01-03,33.5,2.1714285714285713,,44.59375,1,46,8.423026315789475,0.046052631578948025,44,1,0,56.875,76.69375000000002
dtss,short,SBLK,505,505,1,0,2022-01-03,14.7573,0.5292032810053158,,68.125,1,30,5.8085978647881475,5.0412684120053575,14,30,0,56.875,76.69375000000002
dtss,short,BDC,506,506,1,0,2022-01-04,64.2218,1.7372171475899856,,57.625,1,24,6.954692296841891,0.4218445424073054,17,1,0,56.875,76.69375000000002
dtss,short,DEI,506,506,1,0,2022-01-04,28.2926,0.6026734475721793,,33.53125,1,23,8.289122364223934,1.6973503239807446,17,3,0,56.875,76.69375000000002
dtss,short,GIL,506,506,1,0,2022-01-04,39.1653,0.7520209430950879,,70.75,1,33,6.488750302617016,0.12170825685018336,13,1,0,56.875,76.69375000000002
dtss,short,ICFI,506,506,1,0,2022-01-04,104.0298,2.152598785510996,,43.4375,1,34,8.548140682160826,0.2725566490370555,34,2,0,56.875,76.69375000000002
dtss,short,LADR,506,506,1,0,2022-01-04,8.4941,0.19835045404833496,,72.1875,1,25,3.7617515356230364,0.808926313827575,13,9,0,56.875,76.69375000000002
dtss,short,NUE,506,507,2,1,2022-01-05,115.1615,3.8472382162717764,,65.3125,1,14,8.34686054511028,0.30732507193792163,12,1,0,56.875,76.69375000000002
dtss,short,RYN,506,506,1,0,2022-01-04,30.2479,0.6041132898612117,,70.625,1,19,6.779696567003404,0.6591722479708457,17,7,0,56.875,76.69375000000002
dtss,short,AAP,508,508,1,0,2022-01-06,218.0749,4.493963535771379,,64.625,1,25,4.128697469621758,0.5120714740464817,25,5,0,56.875,76.69375000000002
dtss,short,AAP,513,514,2,0,2022-01-14,216.2249,4.566616654870474,,64.625,1,19,3.6578975511106293,0.6640023560044652,19,2,0,56.875,76.69375000000002
dtss,short,PRKS,509,509,1,0,2022-01-07,68.33,2.3414285714285703,,77.5,1,31,5.633312995729105,1.5973154362416093,10,27,0,56.875,76.69375000000002
dtss,short,PRKS,511,511,1,0,2022-01-11,68.04,2.308571428571427,,77.5,1,29,5.587871287128719,1.7456683168316787,8,25,0,56.875,76.69375000000002
dtss,short,PRKS,579,579,1,1,2022-04-20,74.4,2.759285714285715,,57.6875,1,10,4.138752265078956,0.7864354128915304,10,1,0,56.875,76.69375000000002
dtss,short,LPLA,510,510,1,0,2022-01-10,176.1036,3.947301160229953,,74.875,1,16,6.971446184935551,0.5838293817790366,9,1,0,56.875,76.69375000000002
dtss,short,LPLA,530,530,1,0,2022-02-08,185.8909,6.494308102009839,,78.0625,1,54,7.384315812017087,4.7722578704679215,19,50,0,56.875,76.69375000000002
dtss,short,DCOM,511,513,3,0,2022-01-13,32.2906,0.6294478195716279,,62.09375,1,9,3.571749196176072,0.7770252366913979,9,2,0,56.875,76.69375000000002
dtss,short,KBE,511,511,1,0,2022-01-11,52.8674,0.8547621329869932,,67.0,0,60,10.733802196652281,1.0061170310642165,60,2,0,56.875,76.69375000000002
dtss,short,THRM,511,511,1,0,2022-01-11,94.1,2.765514285714286,,66.5,1,25,4.066151477896125,1.7700143605426046,12,3,0,56.875,76.69375000000002
dtss,short,WAL,511,511,1,1,2022-01-11,110.7844,3.1411577242040534,,35.21875,1,10,4.679691028541971,0.9092965361392704,8,1,0,56.875,76.69375000000002
dtss,short,WAL,513,513,1,0,2022-01-13,111.0937,3.3211353491067217,,35.21875,1,8,4.519221905614277,0.08216189456047147,6,1,0,56.875,76.69375000000002
dtss,short,WHD,511,511,1,0,2022-01-11,42.5625,1.4127313606510563,,76.0625,1,31,0.9825980050918677,4.777351113301185,8,25,0,56.875,76.69375000000002
dtss,short,WHD,1232,1233,2,1,2024-11-25,68.3352,2.2276959742790594,75.9375,71.6875,1,60,6.005385870804007,0.03970232785218382,18,1,1,56.875,76.69375000000002
dtss,short,AX,512,512,1,1,2022-01-12,60.2,1.384285714285716,,54.75,1,9,5.674551083591327,1.1488235294117628,9,1,0,56.875,76.69375000000002
dtss,short,FCG,512,512,1,0,2022-01-12,17.4061,0.5043772890781801,,86.625,0,60,4.550131336198903,10.777578131562688,7,60,0,56.875,76.69375000000002
dtss,short,HGV,512,512,1,0,2022-01-12,52.82,1.6542857142857135,,72.1875,1,31,4.974956822107082,1.1727115716753014,7,24,0,56.875,76.69375000000002
dtss,short,NTB,512,512,1,0,2022-01-12,32.7447,0.63321580063163,,67.3125,1,21,7.0999754792358,0.8099291442116101,11,1,0,56.875,76.69375000000002
dtss,short,MGY,514,514,1,0,2022-01-14,20.2482,0.8116317590891692,,81.4375,1,21,3.624840514293282,1.245667141997037,5,14,0,56.875,76.69375000000002
dtss,short,MGY,527,527,1,0,2022-02-03,20.7856,1.2110329156022224,,86.6875,1,8,2.0977161578679957,0.3910901244687571,8,1,0,56.875,76.69375000000002
dtss,short,PH,515,515,1,0,2022-01-18,310.1341,6.263540894970483,,52.21875,1,11,4.557430489332033,0.3488411507219866,8,1,0,56.875,76.69375000000002
dtss,short,GT,516,516,1,0,2022-01-19,22.49,0.9721428571428579,,46.53125,1,16,3.4459955914768505,0.4423218221895695,7,1,0,56.875,76.69375000000002
dtss,short,XOP,516,516,1,0,2022-01-19,97.0768,3.301051987727814,,81.6875,0,60,3.561541694722314,10.084213203734594,3,60,0,56.875,76.69375000000002
dtss,short,ENVA,529,530,2,0,2022-02-08,45.9,1.9616357142857137,,58.09375,1,57,7.124156589435203,1.0093617207214118,22,2,0,56.875,76.69375000000002
dtss,short,ENVA,533,533,1,0,2022-02-11,44.83,2.022357142857143,,58.09375,1,54,6.38116766149825,0.28679405220216775,19,1,0,56.875,76.69375000000002
dtss,short,AIG,530,530,1,0,2022-02-08,56.9986,1.896706333032539,,82.1875,1,5,1.9986600180150618,0.40261796139656997,4,1,0,56.875,76.69375000000002
dtss,short,BG,532,532,1,0,2022-02-10,88.171,2.6943885262776845,,92.5625,1,51,0.5493519310784462,9.914286515975105,9,48,0,56.875,76.69375000000002
dtss,short,EQH,530,530,1,0,2022-02-08,32.141,1.1495852147634718,,53.96875,1,1,-0.07808184438695338,0.7300110997354838,1,1,0,56.875,76.69375000000002
dtss,short,FITB,530,531,2,1,2022-02-09,41.6513,1.2435024249235542,,63.375,1,46,6.963735442595331,0.6400551231484718,46,1,0,56.875,76.69375000000002
dtss,short,FITB,1221,1221,1,0,2024-11-07,43.5362,0.8808530040974338,70.8125,77.625,1,47,5.006502060013668,3.3789583427556704,43,12,0,56.875,76.69375000000002
dtss,short,FITB,1223,1223,1,0,2024-11-11,44.74,0.8348130997936833,70.8125,77.625,1,45,6.724609832991876,2.1233083277855744,41,10,0,56.875,76.69375000000002
dtss,short,MOS,530,530,1,0,2022-02-08,40.4495,1.810367665219204,,87.0625,1,8,1.0045683657634346,1.3028573427727068,5,2,0,56.875,76.69375000000002
dtss,short,PLAB,530,530,1,0,2022-02-08,18.48,0.8107714285714286,,70.375,1,9,1.122387849314586,0.97438066039398,3,2,0,56.875,76.69375000000002
dtss,short,PLAB,535,535,1,0,2022-02-15,18.82,0.7423714285714283,,70.375,1,4,1.2392718315821911,0.29095947350190665,4,1,0,56.875,76.69375000000002
dtss,short,ASB,531,531,1,0,2022-02-09,21.3359,0.6149034709744566,,70.875,1,48,5.7653547414708965,0.5766326070963934,44,2,0,56.875,76.69375000000002
dtss,short,DELL,531,532,2,1,2022-02-10,55.4208,1.4016827629060293,,8.5390625,1,8,2.715327289150781,0.3776759136884069,8,1,0,56.875,76.69375000000002
dtss,short,ELV,531,531,1,0,2022-02-09,439.9118,12.320221485758996,,82.6875,1,47,2.7450669274060306,4.584691726620628,10,41,0,56.875,76.69375000000002
dtss,short,UNH,531,531,1,0,2022-02-09,462.0059,10.346370548901202,,78.875,1,44,4.69444164928596,4.706050885169411,10,41,0,56.875,76.69375000000002
dtss,short,UNH,562,562,1,0,2022-03-25,477.2622,10.2476930616693,,79.8125,1,13,0.7716225029953863,3.262611992645,6,10,0,56.875,76.69375000000002
dtss,short,UNH,1223,1223,1,0,2024-11-11,603.2012,10.638641055686078,49.28125,60.8125,1,43,13.385152437886573,-0.06982465814495267,25,1,0,56.875,76.69375000000002
dtss,short,CPF,533,533,1,0,2022-02-11,24.407,0.6741190058973944,,74.375,1,45,3.7795532771907947,0.6235118700500072,44,3,0,56.875,76.69375000000002
dtss,short,PSCE,533,534,2,0,2022-02-14,36.9806,1.5417617609081289,,86.125,0,60,1.212565631957625,9.27759481389715,5,43,0,56.875,76.69375000000002
dtss,short,OIH,534,534,1,0,2022-02-14,225.0006,8.355479999497547,,86.875,0,60,1.153192992877671,8.232117740881963,7,43,0,56.875,76.69375000000002
dtss,short,OIH,605,605,1,0,2022-05-26,277.8501,10.872438853260244,,64.6875,0,60,8.628869340079047,1.8528775398582822,32,8,0,56.875,76.69375000000002
dtss,short,OIH,612,612,1,0,2022-06-07,293.8497,10.087431166395827,,57.0625,0,60,10.886463804443306,0.4109765594732367,25,1,0,56.875,76.69375000000002
dtss,short,MAR,535,535,1,0,2022-02-15,174.4124,5.377853884219538,,77.6875,1,53,6.287652010548965,2.6310509294456015,14,45,0,56.875,76.69375000000002
dtss,short,JOE,544,544,1,0,2022-03-01,53.9151,1.8984682670254946,,78.5,0,60,5.15822614680272,3.097497671498454,51,24,0,56.875,76.69375000000002
dtss,short,HEI,545,545,1,0,2022-03-02,150.5117,4.240155487630239,,70.125,1,56,5.159874799581572,1.9141011750940236,56,24,0,56.875,76.69375000000002
dtss,short,HEI,771,771,1,0,2023-01-25,167.9263,3.680331663831286,,78.4375,1,21,0.19508836309169128,2.4791937290127124,1,16,0,56.875,76.69375000000002
dtss,short,JBHT,545,545,1,0,2022-03-02,194.9808,5.583384070549504,,56.75,1,31,6.427206944177853,2.6632269273034455,25,10,0,56.875,76.69375000000002
dtss,short,D,546,546,1,0,2022-03-03,66.9138,1.3237074060127192,,79.625,1,43,1.3401284388953618,5.047560169599312,9,27,0,56.875,76.69375000000002
dtss,short,D,1235,1236,2,0,2024-11-29,55.4874,0.9906047246171065,31.765625,71.3125,1,48,6.016079508001994,0.009531757885050118,14,1,0,56.875,76.69375000000002
dtss,short,HCA,546,546,1,0,2022-03-03,254.7517,7.458168458270931,,44.09375,1,34,2.8067034896890775,2.004119427776457,24,34,0,56.875,76.69375000000002
dtss,short,HCA,819,819,1,0,2023-04-04,261.0426,4.729330659612986,,85.0,1,11,0.25199845710020063,1.7370909999347008,1,7,0,56.875,76.69375000000002
dtss,short,NI,546,548,3,0,2022-03-07,26.3698,0.5748885188944026,,80.3125,1,40,2.3108151273009976,3.7780398352314273,39,22,0,56.875,76.69375000000002
dtss,short,UCB,546,546,1,0,2022-03-03,33.3125,1.2077068631344805,,53.15625,1,31,5.18089138419072,0.64164147647849,31,7,0,56.875,76.69375000000002
dtss,short,UCB,1171,1171,1,0,2024-08-28,28.5379,0.7010041804891343,55.15625,78.375,1,38,3.6991709498909953,0.6654873210886781,30,14,0,56.875,76.69375000000002
dtss,short,UCB,1286,1286,1,0,2025-02-13,32.1342,0.7821305837905571,51.03125,59.625,1,45,12.693896774113892,0.5523890045753808,39,1,0,56.875,76.69375000000002
dtss,short,SNDR,547,547,1,0,2022-03-04,25.3761,0.634199816251669,,63.3125,1,37,9.232527907257735,-0.04305198319872287,25,11,0,56.875,76.69375000000002
dtss,short,FSK,551,551,1,0,2022-03-10,12.2115,0.28177741511283155,,64.375,1,40,4.120189338944261,1.6189961579750474,36,17,0,56.875,76.69375000000002
dtss,short,FSK,566,567,2,0,2022-04-01,12.5995,0.1744609868983951,,64.375,1,24,8.878640028588599,0.39089858245230424,20,1,0,56.875,76.69375000000002
dtss,short,NMM,552,552,1,0,2022-03-11,35.6246,1.7587064787624118,,75.875,1,40,4.92939699676389,0.005579619471134655,30,1,0,56.875,76.69375000000002
dtss,short,BXC,555,555,1,0,2022-03-16,90.82,5.09519285714286,,59.71875,1,32,6.362860231002046,0.9283259991560676,16,3,0,56.875,76.69375000000002
dtss,short,BXC,558,559,2,0,2022-03-22,91.1,4.929857142857144,,59.71875,1,28,6.633052247239848,-0.0020284563447198214,12,1,0,56.875,76.69375000000002
dtss,short,DY,556,556,1,0,2022-03-17,101.73,4.713571428571429,,58.6875,1,47,5.414153659645403,-0.01697226852553381,39,1,0,56.875,76.69375000000002
dtss,short,IHF,558,558,1,0,2022-03-21,54.2061,0.9299009538539441,,55.96875,0,60,8.938844075354544,2.89609869308217,59,22,0,56.875,76.69375000000002
dtss,short,HPE,559,559,1,0,2022-03-22,15.2678,0.4066076894931917,,61.71875,1,48,7.881753642451776,1.1509197184646984,42,5,0,56.875,76.69375000000002
dtss,short,MAT,559,559,1,0,2022-03-22,24.11,0.7449999999999998,,75.8125,1,24,3.449664429530203,-0.013422818791943642,12,1,0,56.875,76.69375000000002
dtss,short,MCB,559,559,1,0,2022-03-22,104.7904,3.3129833083188243,,52.34375,1,20,4.492055302156158,0.560747299762702,12,5,0,56.875,76.69375000000002
dtss,short,MCB,1274,1275,2,0,2025-01-29,63.7505,2.2085376179658627,76.875,72.0,1,55,7.687597892669707,0.9513544455620607,46,7,1,56.875,76.69375000000002
dtss,short,VRRM,559,559,1,0,2022-03-22,16.21,0.6406428571428565,,47.9375,1,20,3.4496599397926238,0.9365592596722019,16,7,0,56.875,76.69375000000002
dtss,short,CPRX,560,560,1,0,2022-03-23,8.2,0.3993642857142857,,84.125,1,32,4.281805011536189,1.1142708948149744,32,9,0,56.875,76.69375000000002
dtss,short,CPRX,565,565,1,0,2022-03-30,8.28,0.41153571428571434,,84.125,1,27,4.349561746073069,0.8869218085567998,27,4,0,56.875,76.69375000000002
dtss,short,CPRX,762,762,1,0,2023-01-11,19.81,1.0208500000000005,,63.71875,1,42,6.377038742224612,2.253024440417299,7,2,0,56.875,76.69375000000002
dtss,short,CPRX,1359,1362,4,0,2025-06-04,25.29,0.7291214285714288,86.75,48.84375,1,42,6.432399071289316,1.7692526230198755,27,3,1,56.875,76.69375000000002
dtss,short,NXST,562,562,1,0,2022-03-25,165.2126,5.2380648091480095,,75.3125,1,30,6.446070454145759,0.22600385418038427,30,4,0,56.875,76.69375000000002
dtss,short,NXST,1214,1215,2,0,2024-10-30,168.0786,3.2993071014203332,74.875,58.40625,1,5,1.9873479182485252,1.85319280115987,4,5,1,56.875,76.69375000000002
dtss,short,NXST,1217,1217,1,0,2024-11-01,166.8257,3.708773888474734,74.875,58.40625,1,3,1.4301144419056502,1.986411787480953,2,3,1,56.875,76.69375000000002
dtss,short,MET,563,563,1,0,2022-03-28,63.0824,1.2326707857541856,,70.125,1,25,4.5948946346895285,1.3641039265210115,24,17,0,56.875,76.69375000000002
dtss,short,MET,579,579,1,1,2022-04-20,64.109,1.1805196371615614,,69.4375,1,9,5.667497743525277,0.55474812814605,8,1,0,56.875,76.69375000000002
dtss,short,MET,1268,1268,1,0,2025-01-17,83.7374,1.5125342972641513,65.125,82.0625,1,11,2.124430981830855,0.8357338989467743,10,1,0,56.875,76.69375000000002
dtss,short,GOLD,564,564,1,0,2022-03-29,35.7413,1.6601695433258075,,76.0625,1,25,2.7205860961888115,1.5805064579388421,25,16,0,56.875,76.69375000000002
dtss,short,QLYS,564,565,2,0,2022-03-30,143.5,4.939421428571429,,73.0,1,23,2.16017202708819,1.3361888827349633,23,11,0,56.875,76.69375000000002
dtss,short,RHI,564,564,1,0,2022-03-29,104.095,2.3046605452633773,,47.15625,1,18,5.555507831750851,0.003697410715541984,13,1,0,56.875,76.69375000000002
dtss,short,GDEN,566,567,2,0,2022-04-01,52.1416,1.7827269366134157,,71.6875,1,22,7.252814330873482,0.3554986727428848,22,1,0,56.875,76.69375000000002
dtss,short,INVA,567,568,2,1,2022-04-04,19.85,0.612857142857143,,39.5,1,15,4.389277389277391,1.403263403263402,15,1,0,56.875,76.69375000000002
dtss,short,INVA,1204,1205,2,0,2024-10-16,20.21,0.3838571428571428,51.5,78.375,1,14,3.1522143654633448,0.41682173427614483,12,1,0,56.875,76.69375000000002
dtss,short,CHKP,571,571,1,0,2022-04-07,144.08,3.445000000000001,,52.71875,1,12,2.566037735849057,0.42525399129171976,11,1,0,56.875,76.69375000000002
dtss,short,ALTO,575,575,1,0,2022-04-13,7.18,0.39999999999999997,,48.78125,1,16,4.675000000000001,0.47500000000000103,16,1,0,56.875,76.69375000000002
dtss,short,GD,575,575,1,0,2022-04-13,225.187,4.232040456996992,,70.375,1,8,1.934433665650351,1.3056329439806056,7,4,0,56.875,76.69375000000002
dtss,short,RTX,575,576,2,0,2022-04-14,95.4367,1.7995609923898641,,67.125,1,6,3.407709230356815,0.8900897726366479,6,4,0,56.875,76.69375000000002
dtss,short,WFRD,575,575,1,0,2022-04-13,35.9904,1.8785033480357658,,69.5,1,8,2.195688622306082,1.6870360800210615,7,2,0,56.875,76.69375000000002
dtss,short,LYB,577,577,1,0,2022-04-18,80.831,1.9353229883416236,,80.4375,1,8,2.8904509418096715,2.300109453393691,5,3,0,56.875,76.69375000000002
dtss,short,MEOH,578,578,1,0,2022-04-19,51.4254,1.7104520606504054,,72.375,1,5,4.12530352461572,0.45230593528206403,5,2,0,56.875,76.69375000000002
dtss,short,MEOH,614,614,1,0,2022-06-09,49.2908,1.7923456155730915,,28.40625,1,31,10.230744425603337,-0.10921276053811675,23,1,0,56.875,76.69375000000002
dtss,short,PKG,589,589,1,0,2022-05-04,146.8734,3.407455335226607,,63.84375,1,54,7.9761987611663345,-0.03641727445141654,34,1,0,56.875,76.69375000000002
dtss,short,PKG,984,984,1,0,2023-11-29,151.9129,3.271701084626863,,89.6875,1,36,0.3356629009425474,2.7999946491614875,10,2,0,56.875,76.69375000000002
dtss,short,UNM,592,592,1,0,2022-05-09,32.5832,1.0087555237079562,,81.5625,1,57,4.583131335980319,1.0956443846950499,38,19,0,56.875,76.69375000000002
dtss,short,UNM,611,611,1,0,2022-06-06,33.3919,0.908111320993423,,79.25,1,38,5.981600411177468,0.24746081865272443,19,1,0,56.875,76.69375000000002
dtss,short,KOF,603,605,3,0,2022-05-26,50.2433,1.0158164500950804,,76.0625,1,38,5.104900552679568,2.006053814333087,32,2,0,56.875,76.69375000000002
dtss,short,CRK,605,605,1,0,2022-05-26,18.6749,1.0725562903850177,,69.4375,1,43,7.972227410108346,2.130097947595892,26,8,0,56.875,76.69375000000002
dtss,short,CRK,1314,1314,1,0,2025-03-26,19.92,0.9292857142857136,78.0,74.8125,1,23,3.927747886241358,1.8508839354342814,8,5,1,56.875,76.69375000000002
dtss,short,CRK,1317,1317,1,0,2025-03-31,20.34,0.7999999999999992,78.0,74.8125,1,20,5.087500000000006,1.6250000000000027,5,2,1,56.875,76.69375000000002
dtss,short,PM,605,605,1,0,2022-05-26,89.7121,2.6279526525724726,,66.625,1,36,5.904648470337594,0.17691175100999,32,1,0,56.875,76.69375000000002
dtss,short,ZIM,336,336,1,0,2022-05-27,23.157,1.2606902816131356,,39.1875,1,54,7.387337648154948,0.3672137608789565,25,6,0,56.875,76.69375000000002
dtss,short,ZIM,338,338,1,0,2022-06-01,21.8873,1.3253940924806014,,39.1875,1,52,6.068719353479014,1.3072661402707058,23,4,0,56.875,76.69375000000002
dtss,short,ZIM,859,860,2,1,2024-07-01,13.6182,0.5917255342197798,,85.5625,1,33,6.462416682780801,0.8115988372364245,13,1,0,56.875,76.69375000000002
dtss,short,ZIM,1023,1023,1,0,2025-02-25,16.5317,0.7712239168264613,,43.78125,1,10,3.21433124557806,0.6389688683700132,6,1,0,56.875,76.69375000000002
dtss,short,OPCH,607,607,1,0,2022-05-31,30.36,1.3553142857142857,,83.375,1,38,3.560059870140821,1.7117800826376595,13,37,0,56.875,76.69375000000002
dtss,short,AEP,608,609,2,0,2022-06-02,88.9678,1.6482187482673254,,77.875,1,36,7.717955237374929,0.285018573886466,11,2,0,56.875,76.69375000000002
dtss,short,DVY,608,608,1,0,2022-06-01,111.5293,1.8353632045945463,,54.0625,0,60,7.690750076826307,0.9202178158721434,12,4,0,56.875,76.69375000000002
dtss,short,NOV,608,608,1,0,2022-06-01,18.7389,0.6679248082761369,,54.84375,1,37,8.66992842597943,2.199565838215474,30,5,0,56.875,76.69375000000002
dtss,short,PAGP,608,608,1,0,2022-06-01,9.2658,0.26942889989159813,,60.46875,1,42,8.086320811482125,1.0088119459080398,23,4,0,56.875,76.69375000000002
dtss,short,TKO,608,608,1,0,2022-06-01,63.0439,1.75211519068964,,78.875,0,60,4.424958689498678,4.4476266744408495,15,52,0,56.875,76.69375000000002
dtss,short,AIR,609,609,1,0,2022-06-02,50.13,1.5128571428571438,,57.28125,1,32,7.244570349386209,1.7847025495750668,14,3,0,56.875,76.69375000000002
dtss,short,AIR,611,612,2,1,2022-06-07,52.35,1.7671428571428578,,57.28125,1,29,7.4583670169765535,0.06790622473726611,11,1,0,56.875,76.69375000000002
dtss,short,CSL,609,609,1,0,2022-06-02,251.4841,7.6433121319646835,,70.1875,1,36,4.092737428474062,1.3077609664840817,14,3,0,56.875,76.69375000000002
dtss,short,CSL,612,613,2,1,2022-06-08,255.9063,6.75468109362477,,70.1875,1,32,5.285855711781902,0.5240435694687188,10,1,0,56.875,76.69375000000002
dtss,short,FCN,609,609,1,0,2022-06-02,169.68,3.556428571428573,,81.4375,1,37,2.5981120706969287,5.834504920666799,10,25,0,56.875,76.69375000000002
dtss,short,FCN,611,611,1,0,2022-06-06,170.53,3.5857142857142867,,81.4375,1,35,2.81394422310757,5.549800796812749,8,23,0,56.875,76.69375000000002
dtss,short,AM,610,610,1,0,2022-06-03,8.5732,0.24389760422657142,,47.8125,1,35,7.9455599264632095,1.2652635907429624,21,3,0,56.875,76.69375000000002
dtss,short,AM,1260,1260,1,0,2025-01-06,14.5169,0.2993021602416584,80.125,83.1875,1,24,0.40686201599274985,4.271385309304768,2,9,0,56.875,76.69375000000002
dtss,short,HCC,611,611,1,1,2022-06-06,33.8627,1.6121781608943828,,50.75,1,39,6.03240163813341,2.758157630332918,20,1,0,56.875,76.69375000000002
dtss,short,SB,611,611,1,0,2022-06-06,4.1655,0.1810395184177076,,57.09375,1,34,8.707994306754712,0.45836699306212525,25,1,0,56.875,76.69375000000002
dtss,short,CRC,404,404,1,0,2022-06-07,43.201,1.4116621285502704,,44.3125,1,38,7.620382024979008,1.4984860503172392,11,1,0,56.875,76.69375000000002
dtss,short,CXW,612,612,1,0,2022-06-07,13.06,0.5235714285714287,,54.59375,1,37,5.195088676671214,-0.019099590723055525,19,1,0,56.875,76.69375000000002
dtss,short,CXW,1110,1110,1,0,2024-05-31,16.05,0.42214285714285726,,69.5625,1,45,12.578680203045684,1.1607445008460195,7,1,0,56.875,76.69375000000002
dtss,short,DAR,612,612,1,0,2022-06-07,87.18,3.315714285714285,,39.9375,1,42,9.491167600172343,0.06936665230503786,25,1,0,56.875,76.69375000000002
dtss,short,PR,612,612,1,1,2022-06-07,8.3667,0.45249157295949527,,36.15625,1,38,8.675221733480457,0.25106595624020694,25,1,0,56.875,76.69375000000002
dtss,short,VET,612,612,1,0,2022-06-07,21.9099,1.0185074536275487,,81.4375,1,44,7.080464423663421,1.1088491776240312,19,36,0,56.875,76.69375000000002
dtss,short,MPLX,613,613,1,0,2022-06-08,24.7173,0.5092655521003573,,59.75,1,36,9.25213314822393,0.7436297516644748,9,1,0,56.875,76.69375000000002
dtss,short,SRTY,619,619,1,0,2022-06-16,272.1151,14.275889741994076,,72.1875,0,60,9.325798130860525,0.06590859211659233,41,1,0,56.875,76.69375000000002
dtss,short,TWM,619,619,1,0,2022-06-16,90.0294,3.4091484247667907,,59.34375,0,60,9.401672279464398,0.025295446002415393,41,1,0,56.875,76.69375000000002
dtss,short,TZA,619,620,2,0,2022-06-17,45.2007,2.5014971905820937,,53.75,0,60,8.60769338480852,-0.12731271934430097,40,2,0,56.875,76.69375000000002
dtss,short,SNEX,628,629,2,0,2022-07-01,23.5556,0.6965045867928021,,90.8125,1,21,2.2547135011411354,3.9817275321734376,4,19,0,56.875,76.69375000000002
dtss,short,SNEX,820,820,1,0,2023-04-05,29.1763,0.8194612294392025,,57.84375,1,18,1.5402796559272283,2.1658402636668113,18,9,0,56.875,76.69375000000002
dtss,short,AFG,629,629,1,0,2022-07-01,112.9868,2.882397734270039,,66.3125,1,21,3.6785962758253508,-0.3271231619255668,18,3,0,56.875,76.69375000000002
dtss,short,EVH,633,633,1,0,2022-07-08,33.47,1.5564214285714282,,85.8125,1,16,3.1096976121964772,1.2721490231712886,3,16,0,56.875,76.69375000000002
dtss,short,IBM,636,636,1,0,2022-07-13,119.3128,2.311681202657417,,61.3125,1,2,0.8126580829301936,1.3168827721020329,1,2,0,56.875,76.69375000000002
dtss,short,IBM,1474,1474,1,0,2025-11-12,313.1943,10.206705151424854,67.0,80.125,1,50,2.621550424517798,0.036047000037566675,5,17,0,56.875,76.69375000000002
dtss,short,EOLS,642,642,1,0,2022-07-21,13.72,0.7161214285714284,,61.59375,1,7,3.1070149715231885,0.12567701008408375,5,1,0,56.875,76.69375000000002
dtss,short,PWR,649,649,1,0,2022-08-01,137.9572,4.689072706867414,,79.25,1,2,0.5535584673839042,0.2926711622308651,2,1,0,56.875,76.69375000000002
dtss,short,FPI,651,651,1,0,2022-08-03,11.9497,0.2717561438952716,,55.0625,1,56,7.906075615881688,0.6660790635668858,38,8,0,56.875,76.69375000000002
dtss,short,EXE,381,381,1,0,2022-08-16,84.2248,3.0864393951525195,,77.75,1,53,1.8046872984099003,2.512269563028522,27,20,0,56.875,76.69375000000002
dtss,short,NJR,660,660,1,0,2022-08-16,41.0436,0.791293297230342,,51.4375,0,60,9.624131060198465,0.2968947552184862,41,2,0,56.875,76.69375000000002
dtss,short,LLY,664,664,1,0,2022-08-22,314.1533,6.747151419351992,,81.375,1,49,3.859179666279349,5.8824420399335775,21,49,0,56.875,76.69375000000002
dtss,short,LPG,667,667,1,0,2022-08-25,9.881,0.33484500391786043,,61.53125,1,47,4.716343652041328,6.435996846667275,20,47,0,56.875,76.69375000000002
dtss,short,MAXN,516,516,1,0,2022-09-14,2406.0,162.2428571428571,,67.0625,1,40,5.892401162278772,2.4222946200581146,28,3,0,56.875,76.69375000000002
dtss,short,CPB,702,702,1,0,2022-10-14,43.8045,0.9348998762798847,,84.5,1,36,2.6138771198479813,3.5440932570117067,20,34,0,56.875,76.69375000000002
dtss,short,CPB,709,709,1,0,2022-10-25,44.4915,0.8876688449522473,,84.5,1,29,3.5268934059808337,2.9587298939683984,13,27,0,56.875,76.69375000000002
