feature,entry_mean,entry_std,other_mean,pooled_std,sep_zscore,n_entry
w_st_es_ext200_rsi7_gt_70_30,3.056338,5.6007323,3.3732395,5.7496676,0.055116482,71
ct_rsi14_gt_80_15,0.6712329,1.6587708,0.7705479,1.80248,0.05509911,73
m_st_c_lt_xavgc8_50,3.3488371,5.20935,3.0639534,5.1708145,0.05509456,43
m_st_xavgc8_falling_50,3.3488371,5.20935,3.0639534,5.1708145,0.05509456,43
w_gap_count_10_t1.0,0.02739726,0.16436772,0.03767123,0.1864921,0.055090647,73
w_gap_count_5_t1.0,0.02739726,0.16436772,0.03767123,0.1864921,0.055090647,73
st_es_ext200_rsi14_lt_30_30,12.027397,9.411831,11.462328,10.261101,0.055069063,73
ct_c_lt_bbbot_20,0.15068494,0.49078262,0.1780822,0.4981703,0.05499577,73
es_ext50_rsi_slope_7_off1,-9.945567,18.408352,-9.092976,15.505486,0.054986443,73
ct_cci14_gt_100_20,7.0684934,2.3998196,6.931507,2.494118,0.054923728,73
tir_es_ext50_adx14_gt_25_30,5.9589043,9.838185,5.438356,9.478027,0.05492159,73
m_tir_c_gt_maxc20_1_30,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
m_tir_c_gt_maxc10_1_30,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
m_tir_c_gt_maxc10_1_5,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
m_tir_c_gt_maxc10_1_15,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
m_tir_c_gt_maxc10_1_10,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
m_tir_c_gt_maxc20_1_15,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
m_tir_c_gt_maxc20_1_20,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
m_tir_c_gt_maxc10_1_20,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
m_tir_c_gt_maxc20_1_10,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
m_tir_c_gt_maxc20_1_5,0.05479452,0.22915363,0.06849315,0.24950483,0.054903265,73
w_tir_rsi14_gt_60_5,1.0821918,1.8984898,0.9794521,1.8736538,0.054833904,73
w_roc_19,38.767056,88.327774,34.047897,86.07951,0.054823242,73
ct_es_ext50_rsi21_lt_50_15,5.7945204,3.235905,5.6232877,3.1257267,0.054781724,73
ct_es_ext50_rsi21_gt_50_15,9.20548,3.235905,9.376712,3.1257267,0.05478157,73
es_ext200_adx_slope_10_off1,-0.113511175,4.1473923,-0.3147555,3.6746366,0.054765776,73
st_c_lt_avgc100_10,0.05479452,2.5813985,-0.07876712,2.4513218,0.05448556,73
w_ct_es_ext50_roc5_neg_7,4.452055,1.6502621,4.5445204,1.6995835,0.05440474,73
m_aroon_up_20,83.21429,23.85092,81.901405,24.18612,0.054282438,70
m_st_avgc50_falling_10,-0.34246576,1.9380634,-0.43835616,1.7665288,0.05428182,73
tir_avgc50_gt_avgc200_30,29.39726,2.8951092,29.534246,2.5270982,0.05420675,73
ct_avgc50_gt_avgc200_30,29.39726,2.8951092,29.534246,2.5270982,0.05420675,73
m_st_gap_down_5,0.75342464,1.0773014,0.8150685,1.1372014,0.054206613,73
w_ct_es_ext200_rsi21_lt_50_5,0.8873239,1.4692008,0.9683099,1.4940526,0.054205563,71
m_ns_l_minl20_atr14,2.3989956,0.9933256,2.346753,0.96408254,0.05418909,70
w_st_es_ext200_rsi14_lt_30_15,-0.12676056,2.990124,-0.27112675,2.6661448,0.054147918,71
w_aroon_down_7,52.44649,32.73634,54.353355,35.23198,0.054123107,73
slope_avgc30_off20_atr14,0.5610684,1.2190802,0.62067413,1.1013801,0.054119118,73
w_st_c_gt_maxc50_1_50,6.625,9.508244,7.138889,9.502921,0.054076932,72
st_es_ext50_adx14_gt_25_30,5.082192,7.9543023,4.6780825,7.474583,0.054064482,73
w_st_xavgc8_gt_xavgc50_50,0.027777778,0.23570216,0.041666668,0.25698388,0.054045763,72
m_tir_gap_down_5,0.72602737,1.0705692,0.78424656,1.0773015,0.05404169,73
w_ct_h_gt_maxh20_1_20,4.7945204,2.4321856,4.6643834,2.4095354,0.054009154,73
ct_h_gt_maxh65_1_30,1.9452055,2.3326805,1.8219178,2.2827191,0.054009132,73
w_higher_low_count_10,0.5479452,0.68801415,0.51369864,0.6341979,0.053999808,73
m_ns_l_minl20_adr14,2.4061646,0.9962866,2.3539898,0.9668372,0.053964417,70
ct_es_ext50_rsi21_lt_50_50,25.50685,7.0279665,25.869864,6.7319016,0.053924467,73
ct_es_ext50_rsi21_gt_50_50,24.49315,7.0279665,24.130136,6.7319016,0.053924467,73
ct_es_ext200_stoch14_gt_50_15,9.876713,3.4437752,9.69863,3.3031623,0.05391272,73
m_st_c_gt_xavgc13_50,0.37209302,0.7245114,0.4127907,0.75504947,0.05390066,43
m_st_xavgc13_rising_50,0.37209302,0.7245114,0.4127907,0.75504947,0.05390066,43
m_ct_rsi14_lt_50_3,0.19178082,0.517943,0.22260274,0.5720534,0.053879447,73
ct_avgc100_gt_avgc200_20,19.58904,2.2350466,19.69178,1.9070884,0.05387235,73
tir_avgc100_gt_avgc200_20,19.58904,2.2350466,19.69178,1.9070884,0.05387235,73
w_adx_slope_20_off5,-0.47004575,5.6597314,-0.7612834,5.4141116,0.053792324,73
slope_avgc100_off15_atr14,0.74791145,0.36841813,0.72822106,0.36634675,0.05374797,73
m_tir_close_near_low_5,0.53424656,0.7468861,0.49315068,0.76580274,0.053663798,73
m_tir_close_near_low_20,0.53424656,0.7468861,0.49315068,0.76580274,0.053663798,73
m_tir_close_near_low_15,0.53424656,0.7468861,0.49315068,0.76580274,0.053663798,73
m_tir_close_near_low_10,0.53424656,0.7468861,0.49315068,0.76580274,0.053663798,73
m_tir_close_near_low_30,0.53424656,0.7468861,0.49315068,0.76580274,0.053663798,73
m_adx_slope_20_off3,1.4163783,4.4885774,1.1775329,4.4523244,0.053645093,51
ct_body_gt_half_range_50,22.41096,3.5661821,22.599316,3.5155125,0.053578645,73
w_bb_bw_rank_30_lb60,0.3993838,0.31775737,0.3827291,0.31091073,0.053567465,70
bb_bw_rank_20_lb120,0.433581,0.27685428,0.4189843,0.27274132,0.053518478,73
w_ns_c_minl60_pct,52.781033,20.90508,51.652645,21.09075,0.053501535,72
w_st_l_lt_minl5_1_10,2.2465754,3.1613142,2.0753424,3.2027621,0.053464144,73
w_st_es_ext50_cci14_lt_neg100_10,0.94520545,2.5760124,0.8082192,2.566082,0.05338343,73
m_st_cmf20_negative_5,-0.3561644,1.084869,-0.41095892,1.0266242,0.053373493,73
adx_slope_20_off10,3.6469593,8.078128,3.2684298,7.092961,0.05336693,73
m_tir_xavgc50_falling_15,1.4657534,4.1098876,1.2602739,3.8529885,0.053329904,73
is_green,0.30136988,0.4620285,0.27739727,0.44967434,0.053311028,73
w_unfilled_gapup_50,0.083333336,0.27832508,0.06944445,0.26061213,0.05329333,72
es_ext200_ma_cross_10_50,0.45767045,1.1644212,0.51413715,1.0601733,0.053261764,73
slope_avgc100_off20_atr14,0.9647618,0.47164074,0.9396454,0.47278616,0.053124193,73
w_ct_l_gt_avgc50_10,9.246575,1.7542078,9.15411,1.7416685,0.05309013,73
w_ct_inside_bar_3,0.20547946,0.43966237,0.22945204,0.45161647,0.053081736,73
w_inside_bars_3,0.20547946,0.43966237,0.22945204,0.45161647,0.053081736,73
m_st_l_gt_xavgc8_20,2.4142857,2.4992335,2.5457747,2.4815574,0.0529865,70
w_undercut_xavgc50_20_adr14,-0.08183861,0.83764774,-0.12607199,0.8352243,0.052959885,71
w_ct_cci14_gt_100_5,1.3972603,1.3410168,1.3287671,1.2946147,0.052906282,73
ct_v_lt_half_avgv20_15,1.0684931,1.7104968,0.9828767,1.6189047,0.05288539,73
ct_cci14_lt_neg100_15,0.7808219,1.3667333,0.8493151,1.2952907,0.052878622,73
vol_price_div_30,-0.07481277,2.2423508,-0.19008048,2.1799262,0.052876886,73
m_ns_l_minl5_pct,12.686209,20.096497,11.652046,19.558725,0.05287474,73
m_slope_xavgc9_off5_atr14,0.73214036,0.42111608,0.709709,0.42438412,0.0528563,72
w_st_rsi14_lt_50_5,-0.12328767,1.4331899,-0.1917808,1.2962891,0.052837856,73
m_ns_c_minl3_atr14,0.4910308,0.76454294,0.45379382,0.7051852,0.052804552,72
m_ns_c_minl3_adr14,0.49201858,0.7659884,0.4547046,0.70692,0.05278386,72
level_above5_volume_ratio,2.4513671,2.1101923,2.5756388,2.355005,0.052769158,15
w_nr_c_maxh100_pct,43.449482,83.55794,47.985954,86.10623,0.052684598,70
m_slope_xavgc9_off5_adr14,0.73449665,0.42297652,0.7120477,0.42616433,0.052676763,72
slope_avgc200_off10_atr14,0.39296722,0.16321488,0.3844176,0.16238657,0.052649863,72
w_ct_es_ext200_rsi14_gt_50_5,2.028169,2.0630894,1.9225352,2.006709,0.05264028,71
w_st_adx14_gt_25_10,0.79452056,2.0341449,0.90753424,2.1472788,0.052631117,73
m_aroon_down_50,38.23256,28.2378,39.709305,28.059706,0.052628692,43
w_avg_body_ratio_3,0.52418494,0.14621505,0.53224206,0.15313292,0.05261519,73
m_ct_c_gt_maxc10_1_5,1.5890411,0.86338526,1.5445205,0.8465167,0.05259272,73
m_ext_avgc20_adr14,0.86446524,0.72710043,0.82648474,0.72348785,0.052496385,70
w_st_rsi14_gt_60_10,1.8904109,2.6799757,2.0273972,2.6094897,0.05249542,73
w_st_rsi14_gt_70_50,10.152778,9.508573,10.652778,9.532293,0.052453276,72
st_big_gap_up_15,-0.19178082,2.5962453,-0.061643835,2.4820974,0.05243025,73
w_es_ext50_roc_8,-47.059566,96.495316,-38.298523,167.1455,0.052415673,72
m_ext_avgc20_atr14,0.86173654,0.7251545,0.82392323,0.7215074,0.05240876,70
w_ct_es_ext200_stoch14_lt_50_5,1.2253522,1.774399,1.3204226,1.8169334,0.052324694,71
w_st_adx14_gt_25_5,0.1780822,1.1098359,0.12328767,1.0485913,0.052255373,73
w_undercut_xavgc50_20_atr14,-0.0813787,0.8287754,-0.1244919,0.82570493,0.05221381,71
m_tir_c_lt_xavgc50_15,1.5068493,4.1870284,1.3013699,3.9369073,0.052193098,73
st_avgc50_gt_avgc100_5,0.01369863,0.3906248,0.034246575,0.39382616,0.052175164,73
st_avgc50_gt_avgc100_10,0.01369863,0.3906248,0.034246575,0.39382616,0.052175164,73
w_tir_cmf20_negative_5,1.150685,1.8308413,1.2465752,1.8387634,0.052149333,73
m_st_h_gt_maxh10_1_30,2.2,2.5959554,2.3333333,2.5569446,0.05214552,60
w_st_close_near_low_5,0.38356164,1.1008853,0.43493152,0.9860904,0.05209449,73
w_st_aroon_down14_gt_70_50,14.208333,12.857769,13.520834,13.198715,0.05208833,72
undercut_xavgc50_20_adr14,-1.1216096,1.0926349,-1.178159,1.0858243,0.052079726,73
ct_big_gap_up_15,0.21917808,0.47861436,0.19520548,0.4603786,0.052071493,73
w_ct_es_ext50_stoch14_gt_80_20,5.712329,3.3477993,5.5410957,3.2898185,0.05204943,73
es_ext200_sma_15,4.801738,1.7920653,4.892998,1.7541143,0.052026503,73
ct_l_lt_minl10_1_50,6.232877,2.8844438,6.3767123,2.7697952,0.05193003,73
m_es_ext50_adx_10,60.26817,21.83959,59.146168,21.608004,0.05192528,43
w_st_es_ext200_cci14_gt_100_50,3.2394366,5.7457175,3.5457747,5.9004483,0.05191776,71
w_st_es_ext200_cci14_gt_100_30,3.2394366,5.7457175,3.5457747,5.9004483,0.05191776,71
ct_avgc200_falling_10,0.08219178,0.36337256,0.0650685,0.3301216,0.05186962,73
m_es_ext50_adx_slope_7_off10,-24.763346,22.94281,-26.008224,24.004618,0.05185997,18
tir_xavgc50_gt_xavgc200_15,14.739726,1.616129,14.808219,1.3218685,0.051815204,73
ct_xavgc50_gt_xavgc200_15,14.739726,1.616129,14.808219,1.3218685,0.051815204,73
m_tir_stoch14_gt_80_10,0.8767123,2.3448834,0.76027405,2.2474747,0.05180849,73
w_st_es_ext200_rsi21_lt_50_20,0.97183096,4.2290535,0.7570423,4.1459684,0.051806636,71
ct_v_gt_avgv10_15,6.589041,2.3323545,6.702055,2.1847332,0.051728856,73
w_ct_l_gt_xavgc21_15,10.547945,2.882134,10.39726,2.9192975,0.051616978,73
ct_adx14_gt_25_30,18.945206,8.417725,19.380136,8.4295635,0.051595885,73
w_ct_l_gt_xavgc8_5,1.5068493,1.2147621,1.4452056,1.1948646,0.051590547,73
w_tir_cmf20_positive_5,2.9178083,2.4252915,2.791096,2.458406,0.051542472,73
m_st_gap_up_50,0.90697676,1.4770299,0.98255813,1.4677788,0.051493708,43
ct_macd_positive_50,36.10959,9.403842,36.589043,9.311328,0.051491477,73
ct_macd_negative_50,13.890411,9.403842,13.410958,9.311328,0.051491376,73
w_ct_h_gt_maxh5_1_50,16.930555,4.06055,16.722221,4.051589,0.051420312,72
w_adx_slope_10_off10,-4.1989546,18.879137,-5.151085,18.537575,0.051362183,73
w_st_inside_bar_5,0.39726028,1.9274316,0.30136988,1.8669806,0.05136122,73
m_ext_avgc8_adr14,-0.013194932,0.5667348,-0.04234144,0.5682336,0.05129318,72
w_ns_ratio_minl35,2.2783737,2.0823705,2.1763966,1.9882236,0.051290564,73
w_range_width_20,4.1914062,1.946704,4.3428335,2.9524417,0.051288825,73
ct_h_lt_xavgc21_30,7.232877,5.3216558,6.972603,5.0797896,0.051237147,73
w_ext_xavgc150_pct,10.8646145,45.751144,8.508475,46.137985,0.051067233,52
m_ext_avgc8_atr14,-0.013250881,0.5655662,-0.042182922,0.56686753,0.051038455,72
ct_xavgc21_gt_xavgc100_50,48.46575,3.9337647,48.65753,3.7580254,0.051032145,73
w_swing_low_count_90,19.442858,2.6683095,19.307144,2.6597452,0.05102503,70
m_es_ext50_adx_slope_10_off1,-3.9906836,5.0981035,-3.737099,4.9714513,0.05100817,41
m_st_c_lt_xavgc21_5,-0.46575344,1.2369561,-0.5239726,1.1438073,0.050899427,73
m_st_xavgc21_falling_5,-0.46575344,1.2369561,-0.5239726,1.1438073,0.050899427,73
w_tir_xavgc8_gt_xavgc21_30,23.534246,8.261494,23.092466,8.689887,0.050838415,73
m_es_ext50_range_pos_7,0.31346804,0.36071363,0.2947409,0.3688813,0.050767425,43
m_es_ext50_stoch_7,31.351198,36.076607,29.478607,36.893246,0.050757013,43
ct_es_ext200_rsi21_gt_50_50,25.931507,8.983517,25.486301,8.774821,0.050736725,73
w_es_ext200_roc_accel_20_5,955.6823,5646.8804,699.4544,5051.5015,0.050723117,39
w_es_ext200_roc_delta_20_vs5,955.6823,5646.8804,699.4544,5051.5015,0.050723117,39
w_roc_30,79.17266,152.66672,71.74807,146.39226,0.0507171,73
st_h_lt_avgc50_50,12.945206,13.285217,12.270549,13.303872,0.050711315,73
ct_xavgc8_gt_avgc50_50,35.931507,10.0613785,36.43836,10.009942,0.05063478,73
ct_avgc50_gt_avgc100_3,2.8767123,0.59965724,2.8458903,0.60878897,0.050628446,73
m_st_es_ext50_stoch14_lt_20_5,-0.5479452,1.0005707,-0.59246576,0.8796708,0.050610475,73
spread_slope_xavgc21_avgc50_off20_adr14,0.23321016,1.0215853,0.2875627,1.075492,0.05053737,73
w_st_macd_negative_20,2.0547945,6.143856,1.7568493,5.8972826,0.050522465,73
level_above3_distance,10.4254265,8.557178,10.840374,8.214058,0.05051675,22
w_ct_l_gt_xavgc8_15,5.2054796,2.4718354,5.082192,2.4411335,0.050504275,73
w_st_xavgc50_falling_5,-0.6438356,1.1101785,-0.69178087,0.9499659,0.05047051,73
w_st_c_lt_xavgc50_5,-0.6438356,1.1101785,-0.69178087,0.9499659,0.05047051,73
is_doji,0.06849315,0.25433835,0.08219178,0.27141884,0.050470445,73
spread_slope_xavgc21_avgc50_off20_atr14,0.22471401,0.9700601,0.27634326,1.024227,0.05040801,73
m_st_es_ext50_stoch14_gt_80_5,0.08219178,1.5069603,0.16095892,1.5641778,0.050356895,73
w_ct_es_ext200_stoch14_lt_20_15,1.4366198,2.4653738,1.5633802,2.5208027,0.05028576,71
w_aroon_down_50,17.083334,15.34555,16.32639,15.054955,0.050278775,72
es_ext200_ma_cross_10_30,0.6528286,0.81807137,0.6930021,0.79902595,0.05027813,73
m_tir_c_lt_avgc50_15,1.6575342,4.3244123,1.4520547,4.088864,0.050253447,73
w_roc_delta_15_vs10,-23.67552,161.73425,-31.461807,154.94044,0.05025342,73
w_adx_14,35.22549,14.355442,34.52274,13.99376,0.050218895,73
m_es_ext50_cci_14,14.075892,103.30338,19.251116,103.073616,0.050209,14
slope_avgc100_off15_adr14,0.7942764,0.39306173,0.77477777,0.38871723,0.05016152,73
m_tir_range_gt_atr_10,2.890411,3.1515505,2.7294521,3.2105467,0.05013438,73
ct_xavgc13_gt_xavgc21_50,35.410957,9.330113,35.873287,9.222569,0.050130267,73
w_st_v_lt_avgv20_5,0.8082192,1.1978865,0.74657536,1.2297368,0.05012767,73
m_slope_avgc10_off3_atr14,0.43918365,0.26077288,0.42644697,0.25426137,0.050092854,72
ct_l_lt_minl50_1_20,0.24657534,0.77783185,0.21232878,0.68368655,0.050091032,73
es_ext50_roc_delta_10_vs5,194.49925,1456.6603,58.726288,2712.1304,0.05006137,73
es_ext50_roc_accel_10_5,194.49925,1456.6603,58.726288,2712.1304,0.05006137,73
st_avgc100_falling_30,1.2054795,5.823705,1.5205479,6.299137,0.050017703,73
w_st_close_near_low_10,0.91780823,1.9561404,0.8287671,1.7813727,0.049984552,73
ct_h_lt_xavgc8_15,1.3972603,1.7930399,1.4760274,1.5767527,0.04995524,73
hivol_pct_20_x3.0,0.013011358,0.031207068,0.014552286,0.030873869,0.049910434,73
m_slope_avgc10_off3_adr14,0.44054425,0.2615244,0.42783043,0.2550529,0.049847778,72
ct_range_lt_half_atr_30,2.0821917,1.5161486,2.010274,1.4435866,0.049818814,73
ct_narrow_range_30,2.0821917,1.5161486,2.010274,1.4435866,0.049818814,73
w_ct_es_ext200_rsi21_lt_50_10,1.7746478,2.8645477,1.9225352,2.9746752,0.049715463,71
w_tir_big_gap_down_5,0.01369863,0.117041096,0.020547945,0.13793434,0.049656343,73
w_tir_big_gap_down_10,0.01369863,0.117041096,0.020547945,0.13793434,0.049656343,73
w_tir_big_gap_down_30,0.01369863,0.117041096,0.020547945,0.13793434,0.049656343,73
w_tir_big_gap_down_20,0.01369863,0.117041096,0.020547945,0.13793434,0.049656343,73
w_tir_big_gap_down_15,0.01369863,0.117041096,0.020547945,0.13793434,0.049656343,73
w_tir_es_ext200_rsi21_gt_50_10,2.4225352,4.0625877,2.2218308,4.0430984,0.049641218,71
w_rvol_cont_3d_avg50,1.2175126,0.6178572,1.2496763,0.64919585,0.04954397,73
w_rvol_cum_3d_avg50,3.6524775,1.8536426,3.7489464,1.947361,0.049538285,73
w_st_es_ext50_adx14_lt_20_15,1.1232877,3.303808,1.2945205,3.4566462,0.04953727,73
st_v_gt_avgv20_15,1.3287672,2.8725467,1.4589043,2.630983,0.04946329,73
w_swing_low_count_65,14.1267605,2.2034364,14.017606,2.2068307,0.0494622,71
ct_es_ext50_rsi21_lt_50_20,9.013699,3.8854897,8.825342,3.8141367,0.049383756,73
ct_es_ext50_rsi21_gt_50_20,10.986301,3.8854897,11.174658,3.8141367,0.049383756,73
m_ns_l_minl10_pct,28.958021,22.146734,27.887215,21.703539,0.049337875,73
m_st_h_gt_maxh20_1_15,1.5694444,2.2569237,1.6805556,2.2530541,0.0493158,72
w_st_l_lt_minl20_1_30,3.5479453,9.346775,3.109589,8.890317,0.049307145,73
slope_avgc100_off20_adr14,1.0250027,0.50426555,1.0001843,0.50366676,0.049275476,73
m_higher_low_count_15,1.1549295,0.8044145,1.1154147,0.8021489,0.049261156,71
m_avg_body_ratio_5,0.45316178,0.117512666,0.44770625,0.11081634,0.04923032,73
m_retrace_high_50,0.6270855,0.32972062,0.6112987,0.32069734,0.04922656,43
w_roc_accel_5_10,-17.232548,50.788704,-19.782658,51.8404,0.049191553,73
w_roc_delta_5_vs10,-17.232548,50.788704,-19.782658,51.8404,0.049191553,73
m_st_stoch14_lt_50_30,8.133333,8.070592,7.75,7.7934566,0.049186546,60
w_swing_high_count_90,19.685715,2.4109833,19.796429,2.2532701,0.04913479,70
w_ct_rsi14_gt_70_3,0.5753425,0.92672986,0.5308219,0.90642893,0.049116433,73
m_ext_slope_xavgc50_off15,1.7850748,1.6109029,1.8655089,1.6379712,0.049105924,12
m_st_c_gt_maxc20_1_10,1.849315,1.9555564,1.9452056,1.9538239,0.049078386,73
m_ct_xavgc13_falling_5,0.6164383,0.8760732,0.6609589,0.9076456,0.049050596,73
w_ct_v_gt_1_5x_avgv20_5,0.63013697,0.8417383,0.67123294,0.83874947,0.04899672,73
st_v_gt_3x_avgv20_30,1.1917808,6.129751,1.5068493,6.432953,0.04897727,73
w_ct_c_lt_xavgc50_10,0.43835616,1.0927324,0.49315065,1.1207874,0.048889283,73
w_ct_xavgc50_falling_10,0.43835616,1.0927324,0.49315065,1.1207874,0.048889283,73
st_h_lt_avgc200_15,-0.63013697,1.8295932,-0.5205479,2.2416425,0.04888783,73
m_st_gap_up_15,0.7638889,1.2043706,0.8229166,1.2089261,0.048826583,72
m_st_h_lt_xavgc8_10,0.38356164,2.9982874,0.24315068,2.8764257,0.048814386,73
m_slope_ratio_xavgc8_xavgc50_off10,1.9227397,4.238752,1.7278967,3.9942799,0.04878052,26
w_es_ext200_roc_20,893.1036,5633.4927,647.2756,5039.8687,0.048776668,41
m_st_body_gt_half_range_15,1.0416666,1.6048998,1.1180556,1.5661846,0.048773915,72
ct_stoch14_gt_80_20,5.972603,2.9201057,6.1232877,3.0996392,0.048613667,73
slope_avgc200_off10_adr14,0.41734484,0.17293854,0.40900055,0.17169528,0.04859943,72
m_efficiency_65,0.1500532,0.15612571,0.1426274,0.15279965,0.04859828,11
w_es_ext50_ma_cross_15_30,0.26262325,0.7992757,0.22416264,0.7915568,0.04858857,72
w_ct_bop14_negative_5,1.2191781,1.618011,1.2979453,1.6223091,0.048552513,73
w_ct_bop14_positive_5,3.7808218,1.618011,3.702055,1.6223091,0.04855229,73
m_st_gap_up_10,0.7671233,1.1962968,0.8253424,1.2007103,0.048487246,73
m_st_h_lt_xavgc8_15,3.4444444,5.5965,3.1770835,5.5163336,0.04846714,72
st_v_lt_avgv20_15,2.0136986,2.2882137,1.8904109,2.5440116,0.048461918,73
st_v_lt_avgv20_50,2.0136986,2.2882137,1.8904109,2.5440116,0.048461918,73
st_v_lt_avgv20_30,2.0136986,2.2882137,1.8904109,2.5440116,0.048461918,73
st_v_lt_avgv20_20,2.0136986,2.2882137,1.8904109,2.5440116,0.048461918,73
tir_v_gt_avgv20_15,2.0136986,2.2882137,1.8904109,2.5440116,0.048461918,73
tir_v_gt_avgv20_20,2.0136986,2.2882137,1.8904109,2.5440116,0.048461918,73
tir_v_gt_avgv20_30,2.0136986,2.2882137,1.8904109,2.5440116,0.048461918,73
w_st_xavgc8_gt_xavgc50_20,0.01369863,0.263162,0.02739726,0.2826812,0.048459645,73
w_st_xavgc8_gt_xavgc50_5,0.01369863,0.263162,0.02739726,0.2826812,0.048459645,73
w_st_xavgc8_gt_xavgc50_10,0.01369863,0.263162,0.02739726,0.2826812,0.048459645,73
w_st_xavgc8_gt_xavgc50_15,0.01369863,0.263162,0.02739726,0.2826812,0.048459645,73
w_st_xavgc8_gt_xavgc50_30,0.01369863,0.263162,0.02739726,0.2826812,0.048459645,73
m_ns_l_minl45_atr14,2.9588215,1.2503217,2.9005716,1.2027302,0.048431437,45
ct_h_lt_xavgc21_10,0.739726,1.5277745,0.67808217,1.273874,0.048390843,73
m_tir_gap_down_15,0.75342464,1.199315,0.81164384,1.2042545,0.048344593,73
m_tir_gap_down_30,0.75342464,1.199315,0.81164384,1.2042545,0.048344593,73
m_tir_gap_down_20,0.75342464,1.199315,0.81164384,1.2042545,0.048344593,73
m_tir_gap_down_10,0.75342464,1.199315,0.81164384,1.2042545,0.048344593,73
w_st_outside_bar_15,3.4520547,3.9512343,3.6335618,3.7685614,0.0481635,73
w_st_c_gt_bbtop_50,12.972222,11.173374,13.510416,11.17841,0.04814582,72
w_adx_slope_7_off5,-1.7832298,14.994582,-2.4455738,13.769056,0.048103802,73
w_aroon_up_50,85.44444,21.067894,84.44444,20.812609,0.048047796,72
ct_es_ext50_stoch14_lt_20_30,9.780822,4.9194818,9.561644,4.562829,0.04803559,73
w_st_h_lt_xavgc21_20,3.0958905,6.7147536,2.7842467,6.499632,0.04794792,73
tir_es_ext50_adx14_lt_20_30,2.1369863,5.1161904,2.4075344,5.6425414,0.047947917,73
outside_bars_20,1.3835616,1.02239,1.3356166,1.0002663,0.047932256,73
ct_outside_bar_20,1.3835616,1.02239,1.3356166,1.0002663,0.047932256,73
w_es_ext50_roc_delta_30_vs3,-197.5941,1618.039,-136.9146,1267.743,0.0478642,70
m_lower_high_count_50,0.2682927,0.5012182,0.29268292,0.5099019,0.047833163,41
gap_count_50_t1.0,0.9726027,0.9424056,1.0171232,0.9319707,0.047770277,73
m_tir_xavgc50_falling_10,1.1232877,3.0182102,0.98630136,2.8692985,0.047742095,73
m_st_wide_range_10,1.5616438,2.047941,1.6609589,2.0810628,0.047723234,73
m_st_range_gt_1_5_atr_10,1.5616438,2.047941,1.6609589,2.0810628,0.047723234,73
w_ct_h_gt_maxh10_1_7,1.2465754,1.1276921,1.1952055,1.0764887,0.047719873,73
m_ns_l_minl15_pct,42.521267,21.73572,41.4965,21.48363,0.047699988,72
outside_bars_15,1.0,0.78173596,0.9623288,0.789775,0.047698658,73
ct_outside_bar_15,1.0,0.78173596,0.9623288,0.789775,0.047698658,73
ct_es_ext50_stoch14_gt_80_20,7.082192,3.2987938,6.9178085,3.4471438,0.047686845,73
m_ext_slope_avgc50_off3,-0.47915572,1.0381341,-0.4283288,1.0659219,0.04768352,40
w_es_ext50_ma_cross_7_50,0.27514902,1.7492106,0.19292313,1.7254615,0.047654435,72
m_st_rsi14_gt_70_10,0.9041096,1.9304892,0.99657536,1.9415351,0.047625076,73
w_ns_ratio_minl40,2.560266,2.4885368,2.4458308,2.4048364,0.04758544,73
ct_es_ext200_roc5_pos_30,15.767123,3.4055533,15.609589,3.3111706,0.04757671,73
ct_body_gt_half_range_30,13.20548,2.8282254,13.335617,2.73618,0.047561724,73
w_ct_outside_bar_10,1.3287672,0.95822173,1.2842466,0.93608534,0.047560424,73
w_outside_bars_10,1.3287672,0.95822173,1.2842466,0.93608534,0.047560424,73
w_st_v_gt_2x_avgv20_20,3.30137,5.8823757,3.589041,6.0624094,0.04745161,73
w_ct_es_ext200_rsi14_lt_50_10,2.084507,2.960437,2.2288733,3.043243,0.047438297,71
m_ns_c_minl5_adr14,0.95432115,0.81750315,0.91525245,0.8238132,0.04742422,72
w_ct_h_lt_xavgc21_20,0.7123288,1.2853822,0.7705479,1.2295512,0.047349907,73
ct_l_lt_minl65_1_30,0.23287672,0.77317065,0.27054796,0.79596585,0.047327705,73
m_tir_c_lt_xavgc50_10,1.1369863,3.0428188,1.0,2.895701,0.04730677,73
m_ct_c_lt_xavgc13_5,0.63013697,0.9053367,0.6746575,0.9413145,0.047296155,73
m_ns_c_minl5_atr14,0.9518513,0.81623584,0.91296726,0.8224116,0.047280516,72
w_ct_wide_range_3,0.7671233,0.8419643,0.729452,0.7969691,0.047268167,73
w_ct_range_gt_1_5_atr_3,0.7671233,0.8419643,0.729452,0.7969691,0.047268167,73
es_ext50_roc_delta_5_vs10,51.007893,1443.1854,4.6115932,981.8245,0.04725519,73
es_ext50_roc_accel_5_10,51.007893,1443.1854,4.6115932,981.8245,0.04725519,73
