setup,ticker,cluster_leftmost,cluster_rightmost,cluster_size,is_winner,outcome,reason,bars_to_outcome,profit_adr,ref_price,ref_idx,adr,had_earnings,entry_idx,rule_pass
dtss,PWR,649,649,1,0,WIN,earnings_flat_favorable,1,0.6537576176834125,139.32955635890391,650,4.624430029001909,1,650.0,0
dtss,FPI,651,651,1,0,WIN,exit_fired,4,1.228776297864294,12.074427508417509,651,0.2717561438952716,1,651.0,0
dtss,EXE,381,381,1,0,WIN,exit_fired,1,1.6513095271585505,88.81813189242054,383,3.1338957399012535,1,383.0,0
dtss,NJR,660,660,1,0,WIN,exit_fired,32,7.120028318018738,41.27853082978723,662,0.7437373270533237,0,662.0,1
dtss,LLY,664,664,1,0,WIN,exit_fired,20,3.4643312033687037,316.74936719591454,664,6.747151419351992,1,664.0,0
dtss,LPG,667,667,1,0,WIN,exit_fired,20,4.599512935577925,10.344176744186045,669,0.3510538543540725,1,669.0,1
dtss,MAXN,516,516,1,0,WIN,exit_fired,31,5.490296594653974,2799.0,519,195.07142857142853,1,519.0,1
dtss,CPB,702,702,1,0,WIN,exit_fired,1,1.0790713215634076,44.5002236450268,702,0.9348998762798847,1,702.0,0
dtss,CPB,709,709,1,0,LOSS,stop_hit,1,-1.0,45.917775839180734,712,0.892638394951416,1,712.0,0
dtss,OXY-WT,548,548,1,0,LOSS,stop_hit,3,-1.0,52.09,549,2.5685857142857147,0,549.0,0
dtss,WES,967,967,1,0,WIN,exit_fired,1,0.9730710890211125,23.541816330083567,967,0.4609286362980577,0,967.0,0
dtss,WES,983,984,2,0,WIN,exit_fired,12,4.354676883520892,24.626396384332104,986,0.4213392711811524,1,986.0,0
dtss,WES,1291,1291,1,0,WIN,earnings_flat_favorable,2,1.8320896847961223,37.96234262095793,1291,0.790486750171893,1,1291.0,0
dtss,CTVA,712,712,1,0,WIN,earnings_flat_favorable,1,0.886180418621521,65.8702414138395,715,1.5750081862682137,1,715.0,0
dtss,KDP,712,712,1,0,WIN,exit_fired,12,3.873123848903595,36.032146573957014,712,0.735258330239855,0,712.0,1
dtss,ERII,714,714,1,0,WIN,exit_fired,4,6.715749525616695,26.34,715,0.9410714285714291,0,715.0,1
dtss,NWBI,715,716,2,0,LOSS,stop_hit,3,-1.0,12.169249193548387,718,0.29538008867327925,1,718.0,0
dtss,NWBI,718,718,1,0,WIN,exit_fired,3,0.7025891926423017,12.330888476821192,721,0.27610512494739414,1,721.0,0
dtss,TEN,715,716,2,0,LOSS,stop_hit,11,-1.0,16.21866100795756,717,0.6834115234802267,1,717.0,0
dtss,ARLP,718,718,1,0,WIN,exit_fired,6,2.8691646466274903,17.225832713754645,718,0.639918910165291,1,718.0,1
dtss,ACET,719,719,1,0,WIN,exit_fired,7,3.439762807564643,349.92,722,19.35017142857143,0,722.0,1
dtss,SLGN,719,719,1,0,WIN,exit_fired,1,1.1974483740049913,47.65452353768844,721,1.073635879088918,1,721.0,0
dtss,ARRY,522,522,1,0,WIN,exit_fired,1,1.1089108910891092,22.3,525,1.4789285714285716,0,525.0,0
dtss,ARRY,626,626,1,0,WIN,exit_fired,1,0.9916418756197746,22.49,626,1.1092714285714282,1,626.0,1
dtss,ENPH,723,723,1,0,LOSS,stop_hit,1,-1.0,314.78,726,19.293571428571425,1,726.0,0
dtss,NAT,724,724,1,0,LOSS,stop_hit,1,-1.0,2.5232439041137695,727,0.141299769282341,1,727.0,0
dtss,PJT,725,725,1,0,WIN,exit_fired,1,0.9380137708512349,76.17731075156577,727,2.1984866487560657,1,727.0,0
dtss,HUBB,728,728,1,0,LOSS,stop_hit,13,-1.0,249.1467394857076,730,5.809062936003381,1,730.0,0
dtss,BTU,732,733,2,0,WIN,exit_fired,23,3.927032739857662,31.56121928616155,734,1.5443515977362001,1,734.0,1
dtss,BTU,735,735,1,0,WIN,exit_fired,21,3.6592095937366813,30.927842703387146,736,1.4842939613745414,1,736.0,1
dtss,BTU,1549,1549,1,0,WIN,exit_fired,1,1.6524688582346752,36.39,1549,1.8820324416415315,0,1549.0,1
dtss,IMVT,1011,1011,1,0,WIN,earnings_flat_favorable,22,4.178856973645242,45.58,1011,2.4121428571428596,1,1011.0,1
dtss,AD,1023,1023,1,0,WIN,earnings_flat_favorable,14,3.9328348047652226,28.053823220812728,1023,0.9933860471533215,1,1023.0,0
dtss,BRZE,557,559,3,0,WIN,earnings_flat_favorable,29,5.580763278094446,61.53,560,1.8922142857142863,1,560.0,0
dtss,UWMC,947,947,1,0,WIN,earnings_flat_favorable,10,2.5373410931073654,6.170965205091937,948,0.18734777377123515,1,948.0,0
dtss,UWMC,976,976,1,0,WIN,exit_fired,20,5.637952521319151,6.676682368775236,977,0.2047520557170525,1,977.0,0
dtss,AGYS,1036,1036,1,0,WIN,exit_fired,23,4.744934925533342,90.55,1036,2.6617857142857133,0,1036.0,1
dtss,CIGI,1036,1037,2,0,WIN,exit_fired,16,2.7950725321929486,130.4452241553007,1038,4.052640503899007,1,1038.0,0
dtss,AAOI,1037,1037,1,1,WIN,earnings_flat_favorable,2,2.973386964310952,24.75,1038,1.8699214285714285,1,1038.0,1
dtss,UIS,1037,1037,1,0,WIN,earnings_flat_favorable,1,0.9911504424778744,8.12,1038,0.3228571428571428,1,1038.0,1
dtss,ZYME,1038,1039,2,0,LOSS,stop_hit,5,-1.0,12.53,1039,0.4723571428571427,1,1039.0,0
dtss,CCOI,1041,1041,1,0,LOSS,stop_hit,1,-1.0,71.29369673545965,1044,1.5552750582765569,1,1044.0,0
dtss,ACHC,1044,1044,1,0,WIN,earnings_flat_favorable,44,7.392898052691871,87.77,1044,1.8707142857142844,1,1044.0,1
dtss,KNSA,1044,1044,1,0,LOSS,stop_hit,1,-1.0,22.08,1047,0.8187142857142854,1,1047.0,0
dtss,LMB,1044,1044,1,0,LOSS,stop_hit,1,-1.0,51.26,1047,2.2002285714285708,1,1047.0,0
dtss,LMB,1096,1096,1,0,WIN,exit_fired,1,0.8922047199431424,52.08,1097,2.140764285714287,1,1097.0,0
dtss,MQ,684,684,1,0,WIN,exit_fired,38,4.896706893025157,7.36,684,0.3492142857142858,1,684.0,1
dtss,TDW,1045,1045,1,0,WIN,exit_fired,1,0.9896551724137924,85.54,1048,3.3142857142857176,1,1048.0,0
dtss,CDNS,1048,1048,1,0,WIN,exit_fired,6,1.2926154715958404,320.7845,1048,7.35292142857142,1,1048.0,0
dtss,HRB,1048,1048,1,0,WIN,exit_fired,11,4.058510548602581,49.64469597940186,1048,1.2810354727775695,1,1048.0,0
dtss,FORM,1049,1049,1,0,WIN,exit_fired,7,3.4247230067347334,46.83,1052,1.6439285714285725,1,1052.0,0
